run_id,label,run_dir,protocol_valid,matched_poses,coverage,ate_se3_rmse_m,ate_sim3_rmse_m,ate_origin_rmse_m,sim3_scale,rpet_se3_rmse_m,rper_se3_rmse_deg,trajectory_sha256,keyframe_timeline_sha256
wrpy_recovery_v11_direct_r1,V11 direct recovery,/home/lj/dynamic-slam-public/runs/recovery_v11_20260515_194954/wrpy_v11_r1,true,906,0.295885042456,0.234208001265264,0.121491412656782,0.306113740336995,0.404760450473807,0.022546567486715,0.555303472937711,5e7b7a5a904c88c4b17fb63ad5c66ad1cdce59eb838c3bc042771c5bc597c67d,6d69308fcc3621f17240c8dffc1c82399b8adef6d04aa9df84a228f2b96f050a
wrpy_recovery_v12_posterior_r1,V12 posterior probation,/home/lj/dynamic-slam-public/runs/recovery_v12_probation_20260515_201522/wrpy_v12_probation_r1,true,906,0.295885042456,0.198418998322614,0.109613550734332,0.277917187816560,0.468672776873854,0.024773102804090,0.566254240849000,ed00f87fe6acf5d336cb510db215b23e90b5b080808479c1914250339f63b647,386feba80758916e1c7406891e1269f3f41d6d3cc420eb801266b059ef316582
wrpy_recovery_v12_fixed_delay_2kf_r1,V12 fixed delay 2 keyframes,/home/lj/dynamic-slam-public/runs/recovery_v12_fixed_delay_ablation_20260515_214355/wrpy_v12_fixed_delay_2kf_r1,true,906,0.295885042456,0.238266009083716,0.122107923953629,0.302776908779333,0.398600140003215,0.022691094176295,0.556899360761285,f647b9e8dfab2dbb7181023fade1a7418a6a1ab3da60881518803db4973c011a,5f3fbcaf0a653e02648032fa58bc9ee0aedc593b2d622fcd41db1c71ec2a73ee
wrpy_recovery_v12_fixed_delay_4kf_r2,V12 fixed delay 4 keyframes,/home/lj/dynamic-slam-public/runs/recovery_v12_fixed_delay_ablation_20260515_214355/wrpy_v12_fixed_delay_4kf_r2,true,906,0.295885042456,0.221045861181576,0.123481179603360,0.289131637384865,0.422906406755858,0.019795901971463,0.501997526015875,171670a7579dbe4fee43dc455ab3b2c448c3f4b75ba1d7b2e029409c07de6203,050821d11f770ee0f8965cce499c91f8a23637bbc2d25e40e14b0d954213dbd0
wrpy_recovery_v13_min3_r1,V13 pose-chain guard min3,/home/lj/dynamic-slam-public/runs/recovery_v13_pose_chain_guard_20260515_204440/wrpy_v13_pose_chain_guard_min3_r1,true,906,0.295885042456,0.197071009623604,0.115541148690676,0.271804218617645,0.469415251252629,0.020832020579412,0.509666978770715,9729e089f92c52d333aae6837aec40156ce9938565a19f5cc8a22967949fef39,736d6a81e1ede61fa2c181a6de3891dab62ecb8d9c42d41649e369d2a768180e
