match_index,frame_id,timestamp,se3_error_m,sim3_error_m,global_sim3_scale,est_step_m,gt_step_m,est_gt_step_ratio,is_keyframe_created,tracked_map_points,tracked_static_map_points,inlier_map_matches_after_pose,local_map_matches_before_pose,v14_static_inlier_count,v14_static_inlier_grid_coverage,v14_boundary_inlier_frac,v14_step_ratio_proxy,v14_recent_keyframe_rate,v14_recent_keyframes_per_m,v14_support_low,v14_motion_pressure,v14_keyframe_pressure,v14_boundary_pressure,v14_pose_chain_risk,segment
228,231,1341846655.578131914,0.084694361,0.019325950,0.451040600,0.019607410,0.005247857,3.736270161,0,284,284,284,470,284,0.049805000,0.010563000,0.713605000,0.866667000,34.145229000,1,0,1,0,0,150-299
229,232,1341846655.610085011,0.091881374,0.025280467,0.451040600,0.012833015,0.003162278,4.058155552,0,227,227,227,426,224,0.046549000,0.026432000,0.519682000,0.833333000,32.859858000,1,0,1,0,0,150-299
230,233,1341846655.642348051,0.080616889,0.020986214,0.451040600,0.014838118,0.002974895,4.987778669,0,231,231,231,432,228,0.044596000,0.012987000,0.600881000,0.800000000,31.769796000,1,0,1,0,0,150-299
231,234,1341846655.678109884,0.080199823,0.027076649,0.451040600,0.035678286,0.005093133,7.005175086,1,285,285,194,404,283,0.049154000,0.007018000,0.812024000,0.766667000,31.452555000,1,0,1,0,0,150-299
232,235,1341846655.710073948,0.077234123,0.021460661,0.451040600,0.028432089,0.003203123,8.876363745,1,279,279,208,410,278,0.046875000,0.028674000,0.488854000,0.766667000,31.037945000,1,0,1,0,0,150-299
233,236,1341846655.748049974,0.113805384,0.044160387,0.451040600,0.050439215,0.004079216,12.364929913,1,335,335,222,436,335,0.053385000,0.002985000,1.889453000,0.766667000,31.709741000,0,0,1,0,0,150-299
234,237,1341846655.778075933,0.093786036,0.034399836,0.451040600,0.025448352,0.003138471,8.108519289,1,322,322,245,488,322,0.054688000,0.006211000,1.170523000,0.766667000,31.166616000,0,0,1,0,0,150-299
235,238,1341846655.810221910,0.071659028,0.025648586,0.451040600,0.025857044,0.003507136,7.372695923,0,230,230,230,460,230,0.046224000,0.043478000,1.289874000,0.800000000,33.642968000,1,0,1,0,0,150-299
236,239,1341846655.846256971,0.064132360,0.024972711,0.451040600,0.015767886,0.004150904,3.798663645,1,274,274,181,460,274,0.046549000,0.032847000,1.633114000,0.766667000,31.567126000,1,0,1,0,0,150-299
237,240,1341846655.910355091,0.020797688,0.004817355,0.451040600,0.058388947,0.006345077,9.202244318,1,235,235,153,425,235,0.041016000,0.068085000,2.580997000,0.766667000,30.495419000,1,1,1,0,0,150-299
238,241,1341846655.946239948,0.024882354,0.007659124,0.451040600,0.026908823,0.003819686,7.044773749,1,234,234,162,460,233,0.041341000,0.038462000,1.428116000,0.766667000,29.715064000,1,0,1,0,0,150-299
239,242,1341846655.978411913,0.062049757,0.028116355,0.451040600,0.077810292,0.002956349,26.319723778,1,289,289,216,485,289,0.049154000,0.003460000,3.421223000,0.766667000,28.794162000,1,1,1,0,0,150-299
240,243,1341846656.014188051,0.070953821,0.033011616,0.451040600,0.008944527,0.003361547,2.660836189,0,238,238,238,471,238,0.045898000,0.008403000,0.995175000,0.766667000,26.909285000,1,0,1,0,0,150-299
241,244,1341846656.046211004,0.073020894,0.033912756,0.451040600,0.016581536,0.004429447,3.743477825,0,238,238,238,457,238,0.051758000,0.016807000,0.670570000,0.733333000,25.498502000,0,0,1,0,0,150-299
242,245,1341846656.078165054,0.085377092,0.039910239,0.451040600,0.013246335,0.003634556,3.644553543,0,230,230,230,441,230,0.045898000,0.000000000,0.536420000,0.700000000,24.911936000,1,0,1,0,0,150-299
243,246,1341846656.114219904,0.094260321,0.045137638,0.451040600,0.012759346,0.003192178,3.997066111,0,225,225,225,439,225,0.044596000,0.008889000,0.517422000,0.666667000,24.051796000,1,0,1,0,0,150-299
244,247,1341846656.146157980,0.072754360,0.036075049,0.451040600,0.026077785,0.004627094,5.635888189,1,295,295,215,427,293,0.051432000,0.006780000,0.393159000,0.666667000,24.250043000,0,0,1,0,0,150-299
245,248,1341846656.178153992,0.078952765,0.039290368,0.451040600,0.014777849,0.002334524,6.330134964,1,309,309,253,439,309,0.050456000,0.000000000,0.407810000,0.666667000,24.825775000,0,0,1,0,0,150-299
246,249,1341846656.214132071,0.077827842,0.040101903,0.451040600,0.006136949,0.003461214,1.773062815,1,306,306,257,442,306,0.054362000,0.000000000,0.198214000,0.666667000,25.142149000,0,0,1,0,0,150-299
247,250,1341846656.246093035,0.066261041,0.036240346,0.451040600,0.012518156,0.002509980,4.987352739,1,286,286,249,430,285,0.047201000,0.003497000,0.450401000,0.666667000,25.903203000,1,0,1,0,0,150-299
248,251,1341846656.282181025,0.079024710,0.042294716,0.451040600,0.014096970,0.003067572,4.595481024,0,273,273,273,415,272,0.050456000,0.003663000,1.445389000,0.666667000,26.032132000,0,0,1,0,0,150-299
249,252,1341846656.314258099,0.085703982,0.045666114,0.451040600,0.008927955,0.002690725,3.318048315,0,264,264,264,398,264,0.043945000,0.000000000,0.390222000,0.666667000,25.724196000,1,0,1,0,0,150-299
250,253,1341846656.346093893,0.072847711,0.039811592,0.451040600,0.016793777,0.002487971,6.749989038,0,234,234,234,397,234,0.044596000,0.000000000,0.569088000,0.633333000,25.887873000,1,0,1,0,0,150-299
251,254,1341846656.382221937,0.080092487,0.043969061,0.451040600,0.006751046,0.002063977,3.270892258,1,272,272,213,383,272,0.046875000,0.000000000,0.608503000,0.600000000,24.778805000,1,0,1,0,0,150-299
252,255,1341846656.414252996,0.111795675,0.057691329,0.451040600,0.032922442,0.001624808,20.262362427,1,248,248,184,357,247,0.039388000,0.004032000,2.686013000,0.600000000,25.088068000,1,1,1,0,0,150-299
253,256,1341846656.446177006,0.102552540,0.051783582,0.451040600,0.037554070,0.001964688,19.114518374,1,249,249,196,374,249,0.043945000,0.004016000,2.315698000,0.600000000,24.549220000,1,1,1,0,0,150-299
254,257,1341846656.482259989,0.099220149,0.052255738,0.451040600,0.013108056,0.001421267,9.222796346,1,242,242,186,378,242,0.038737000,0.000000000,0.771255000,0.633333000,25.562711000,1,0,1,0,0,150-299
255,258,1341846656.519460917,0.090707798,0.047987501,0.451040600,0.020933429,0.002172556,9.635391758,0,208,208,208,340,207,0.035482000,0.009615000,0.994047000,0.633333000,25.554777000,1,0,1,0,0,150-299
256,259,1341846656.550283909,0.083456381,0.045492963,0.451040600,0.024011488,0.001459452,16.452400650,0,190,190,190,336,190,0.036133000,0.000000000,1.341787000,0.600000000,24.424706000,1,0,1,0,0,150-299
257,260,1341846656.582247019,0.066156057,0.039251475,0.451040600,0.018635779,0.001691153,11.019566954,1,239,239,194,336,239,0.041667000,0.000000000,0.112204000,0.566667000,23.090738000,1,0,1,0,0,150-299
258,261,1341846656.614195108,0.078235559,0.044248688,0.451040600,0.015375022,0.001723369,8.921492351,1,239,239,205,332,238,0.040365000,0.004184000,0.524957000,0.566667000,24.108635000,1,0,1,0,0,150-299
259,262,1341846656.649995089,0.084822450,0.046501837,0.451040600,0.008814275,0.002177154,4.048530472,1,225,225,201,325,225,0.039062000,0.000000000,0.402898000,0.600000000,25.843597000,1,0,1,0,0,150-299
260,263,1341846656.682075977,0.086022745,0.049591761,0.451040600,0.009004688,0.001414214,6.367276220,1,241,241,194,342,241,0.039714000,0.000000000,0.516335000,0.633333000,27.536474000,1,0,1,0,0,150-299
261,264,1341846656.714215994,0.091122170,0.049663891,0.451040600,0.010848950,0.001004988,10.795109199,0,198,198,198,324,196,0.039388000,0.020202000,1.589370000,0.666667000,29.271119000,1,0,1,0,0,150-299
262,265,1341846656.749974012,0.078768742,0.046789263,0.451040600,0.014773920,0.001157584,12.762723334,0,200,200,200,322,197,0.039714000,0.015000000,0.861069000,0.633333000,27.587663000,1,0,1,0,0,150-299
263,266,1341846656.782653093,0.060370639,0.039149247,0.451040600,0.019838256,0.000616441,32.181900849,1,237,237,187,313,236,0.040039000,0.016878000,0.787583000,0.600000000,26.067179000,1,0,1,0,0,150-299
264,267,1341846656.824388027,0.089903846,0.048005290,0.451040600,0.030495941,0.000692820,44.017099955,1,251,251,206,332,250,0.042969000,0.011952000,1.175862000,0.600000000,27.195188000,1,0,1,0,0,150-299
265,268,1341846656.856225967,0.071545601,0.041065442,0.451040600,0.024094880,0.001232883,19.543528300,1,227,227,199,340,223,0.041016000,0.017621000,2.436345000,0.600000000,27.576496000,1,1,1,0,0,150-299
266,269,1341846656.892050028,0.063997584,0.040615521,0.451040600,0.013714304,0.001288410,10.644363913,1,243,243,210,349,242,0.041992000,0.028807000,0.686584000,0.633333000,28.864937000,1,0,1,0,0,150-299
267,270,1341846656.924098969,0.059521866,0.038808088,0.451040600,0.009223525,0.000911043,10.124134367,0,201,201,201,311,200,0.038737000,0.039801000,0.730105000,0.633333000,30.180431000,1,0,1,0,0,150-299
268,271,1341846656.956111908,0.060849132,0.040410502,0.451040600,0.006209226,0.001562050,3.975049388,1,252,252,170,330,248,0.041992000,0.023810000,2.050048000,0.600000000,31.278820000,1,1,1,0,0,150-299
269,272,1341846656.992121935,0.059095595,0.040940750,0.451040600,0.008080847,0.001288410,6.271953890,1,273,273,206,343,273,0.043294000,0.014652000,1.343352000,0.600000000,31.756077000,1,0,1,0,0,150-299
270,273,1341846657.024107933,0.070533439,0.045026984,0.451040600,0.012471410,0.000927362,13.448267583,1,264,264,229,371,263,0.045898000,0.007576000,0.601431000,0.600000000,36.024219000,1,0,1,0,0,150-299
271,274,1341846657.056121111,0.047881983,0.036187174,0.451040600,0.025314664,0.001486607,17.028485455,1,253,253,181,354,252,0.043620000,0.007905000,2.399637000,0.633333000,39.348520000,1,1,1,0,0,150-299
272,275,1341846657.092005968,0.029568715,0.040594160,0.451040600,0.046326843,0.001772005,26.143750194,1,280,280,154,338,280,0.050456000,0.007143000,1.673902000,0.666667000,40.304374000,0,0,1,0,0,150-299
273,276,1341846657.124027014,0.025739912,0.039478228,0.451040600,0.005817140,0.001933908,3.007971541,1,302,302,179,384,302,0.053385000,0.003311000,1.404602000,0.700000000,41.677942000,0,0,1,0,0,150-299
274,277,1341846657.155972958,0.022812389,0.038837161,0.451040600,0.005959755,0.002061553,2.890905616,1,351,351,164,358,350,0.062174000,0.005698000,0.463816000,0.733333000,43.253442000,0,0,1,0,0,150-299
275,278,1341846657.192094088,0.019383763,0.034945516,0.451040600,0.014577904,0.001941649,7.508002565,1,278,278,156,382,277,0.048828000,0.007194000,0.920879000,0.733333000,43.579358000,1,0,1,0,0,150-299
276,279,1341846657.224195004,0.035078908,0.039457697,0.451040600,0.029670380,0.001752142,16.933780459,1,312,312,181,377,311,0.050456000,0.016026000,0.806274000,0.733333000,43.390072000,0,0,1,0,0,150-299
277,280,1341846657.292164087,0.031679345,0.043077158,0.451040600,0.016684646,0.005013980,3.327624951,1,308,308,169,346,303,0.051758000,0.042208000,0.279848000,0.733333000,42.913874000,0,0,1,0,0,150-299
278,281,1341846657.321288109,0.042258824,0.043947435,0.451040600,0.016783796,0.002570992,6.528139872,1,301,301,141,369,300,0.050456000,0.009967000,0.550805000,0.733333000,43.435172000,0,0,1,0,0,150-299
279,282,1341846657.354367018,0.041823639,0.044791767,0.451040600,0.004269573,0.002879236,1.482884167,1,337,337,176,400,335,0.063151000,0.017804000,0.155840000,0.766667000,47.683579000,0,0,1,0,0,150-299
280,283,1341846657.386193037,0.046196580,0.046156755,0.451040600,0.008932031,0.004305810,2.074413743,1,306,306,154,395,303,0.064128000,0.016340000,1.219371000,0.800000000,50.493365000,0,0,1,0,0,150-299
281,284,1341846657.418104887,0.042043065,0.044153937,0.451040600,0.011179584,0.003355592,3.331627609,1,330,330,166,410,329,0.063151000,0.012121000,1.750509000,0.833333000,52.224192000,0,0,1,0,0,150-299
282,285,1341846657.454277039,0.044242430,0.043973409,0.451040600,0.009386933,0.003144837,2.984871084,1,302,302,155,423,300,0.057292000,0.029801000,1.284336000,0.833333000,51.151485000,0,0,1,0,0,150-299
283,286,1341846657.486116886,0.046850488,0.036292700,0.451040600,0.028808151,0.004338202,6.640573213,1,282,282,150,434,281,0.055990000,0.021277000,1.874391000,0.833333000,54.682448000,0,0,1,0,0,150-299
284,287,1341846657.522092104,0.063791796,0.055157266,0.451040600,0.036891195,0.004001250,9.219918084,1,379,379,162,387,377,0.064128000,0.021108000,1.383638000,0.833333000,56.760159000,0,0,1,0,0,150-299
285,288,1341846657.554061890,0.047805372,0.044235639,0.451040600,0.031200047,0.003252691,9.592071674,1,336,336,177,440,330,0.058919000,0.032738000,1.802497000,0.833333000,56.149110000,0,0,1,0,0,150-299
286,289,1341846657.586077929,0.079699838,0.047013115,0.451040600,0.033744026,0.003095158,10.902199916,1,303,303,174,499,295,0.061523000,0.039604000,1.494728000,0.866667000,57.481772000,0,0,1,0,0,150-299
287,290,1341846657.622205019,0.037563448,0.033291863,0.451040600,0.060715158,0.004643275,13.075935025,1,325,325,162,494,320,0.059245000,0.030769000,3.381784000,0.900000000,60.101694000,0,1,1,0,0,150-299
288,291,1341846657.654160976,0.025693504,0.044274669,0.451040600,0.021001780,0.002753180,7.628190121,1,308,308,178,509,303,0.062500000,0.029221000,0.119501000,0.900000000,54.590615000,0,0,1,0,0,150-299
289,292,1341846657.686517000,0.049530950,0.043454072,0.451040600,0.025497036,0.004793746,5.318812501,1,301,301,149,467,294,0.060221000,0.033223000,0.971779000,0.900000000,55.389413000,0,0,1,0,0,150-299
290,293,1341846657.722060919,0.027939879,0.050007667,0.451040600,0.026426162,0.003482815,7.587587174,1,328,328,211,513,324,0.059570000,0.012195000,1.356441000,0.900000000,54.421120000,0,0,1,0,0,150-299
291,294,1341846657.754103899,0.043899712,0.057238831,0.451040600,0.014134718,0.003334666,4.238720242,1,284,284,193,494,283,0.054688000,0.003521000,0.572488000,0.900000000,53.035044000,0,0,1,0,0,150-299
292,295,1341846657.790066004,0.056464804,0.042672521,0.451040600,0.058056841,0.004588028,12.653986149,1,234,234,127,450,233,0.052409000,0.008547000,1.865252000,0.933333000,56.644379000,0,0,1,0,0,150-299
293,296,1341846657.822088957,0.039831945,0.037845889,0.451040600,0.029282053,0.003325658,8.804890529,1,327,327,171,506,324,0.061849000,0.012232000,2.672990000,0.966667000,56.852876000,0,1,1,0,0,150-299
294,297,1341846657.853971958,0.037962670,0.043324139,0.451040600,0.007085407,0.003207803,2.208803741,1,385,385,246,572,385,0.070964000,0.002597000,0.398503000,0.966667000,53.426328000,0,0,1,0,0,150-299
295,298,1341846657.889992952,0.058719560,0.049495471,0.451040600,0.021946100,0.004659399,4.710070872,1,351,351,231,596,350,0.067057000,0.002849000,0.990589000,0.966667000,54.338139000,0,0,1,0,0,150-299
296,299,1341846657.922045946,0.040428282,0.045453598,0.451040600,0.027286077,0.003656501,7.462346315,0,270,270,270,569,270,0.053711000,0.000000000,1.206502000,0.966667000,56.016353000,0,0,1,0,0,150-299
297,300,1341846657.954191923,0.030651686,0.059187026,0.451040600,0.025675434,0.002976575,8.625830773,0,247,247,247,565,247,0.048177000,0.000000000,1.586705000,0.933333000,52.901170000,1,0,1,0,0,300-549
298,301,1341846657.990140915,0.041226223,0.055108355,0.451040600,0.021405690,0.003923009,5.456446739,0,247,247,247,580,247,0.049154000,0.000000000,1.221095000,0.933333000,51.153407000,1,0,1,0,0,300-549
299,302,1341846658.022418976,0.006292631,0.057737746,0.451040600,0.037099320,0.002942788,12.606862095,0,255,255,255,582,255,0.050130000,0.000000000,2.116342000,0.900000000,49.800643000,0,1,1,0,0,300-549
300,303,1341846658.057996988,0.020348160,0.064378213,0.451040600,0.015727708,0.003649658,4.309365475,0,274,274,274,614,274,0.056315000,0.000000000,0.863593000,0.866667000,46.278221000,0,0,1,0,0,300-549
301,304,1341846658.090214968,0.028224238,0.063462777,0.451040600,0.012282786,0.001816590,6.761451356,0,258,258,258,585,258,0.056641000,0.000000000,0.674436000,0.833333000,43.879798000,0,0,1,0,0,300-549
302,305,1341846658.122354984,0.021198124,0.071977239,0.451040600,0.030883966,0.002789265,11.072438116,0,244,244,244,569,244,0.048177000,0.000000000,1.761786000,0.800000000,43.471971000,1,0,1,0,0,300-549
303,306,1341846658.158135891,0.026705362,0.074316164,0.451040600,0.005446842,0.003258834,1.671408222,0,278,278,278,589,278,0.054688000,0.000000000,0.310717000,0.766667000,40.919593000,0,0,1,0,0,300-549
304,307,1341846658.190098047,0.030070957,0.071487597,0.451040600,0.016326850,0.002249444,7.258170254,0,246,246,246,578,246,0.048828000,0.000000000,0.936891000,0.733333000,40.000072000,1,0,1,0,0,300-549
305,308,1341846658.226027012,0.023596075,0.074075531,0.451040600,0.033600725,0.003229551,10.404147242,0,253,253,253,576,253,0.051107000,0.000000000,1.928126000,0.700000000,37.470918000,0,0,1,0,0,300-549
306,309,1341846658.258132935,0.030297646,0.077943368,0.451040600,0.012515350,0.002501999,5.002140063,0,245,245,245,561,245,0.051107000,0.000000000,0.687206000,0.666667000,34.344279000,0,0,1,0,0,300-549
307,310,1341846658.290019989,0.025967595,0.075669485,0.451040600,0.004625302,0.002174856,2.126715988,0,250,250,250,593,250,0.050781000,0.000000000,0.253971000,0.633333000,32.500136000,0,0,1,0,0,300-549
308,311,1341846658.326239109,0.031510321,0.077515886,0.451040600,0.018140424,0.003325658,5.454687466,0,253,253,253,560,253,0.055664000,0.000000000,0.996074000,0.600000000,30.733312000,0,0,1,0,0,300-549
309,312,1341846658.358247995,0.049575861,0.084043862,0.451040600,0.027386436,0.002668333,10.263500635,1,335,335,212,543,335,0.065104000,0.000000000,1.692025000,0.566667000,28.483920000,0,0,1,0,0,300-549
310,313,1341846658.390214920,0.033565724,0.077957646,0.451040600,0.019155361,0.002747726,6.971349763,1,433,433,306,596,433,0.082682000,0.000000000,0.867973000,0.566667000,27.145084000,0,0,1,0,0,300-549
311,314,1341846658.426300049,0.027860344,0.074036169,0.451040600,0.024123559,0.002600000,9.278292072,1,435,435,339,653,435,0.080729000,0.000000000,1.149418000,0.566667000,27.037944000,0,0,1,0,0,300-549
312,315,1341846658.458168030,0.046119149,0.078393177,0.451040600,0.023649091,0.001711724,13.815946482,1,425,425,341,670,425,0.082031000,0.000000000,1.248568000,0.566667000,27.009936000,0,0,1,0,0,300-549
313,316,1341846658.494175911,0.050449719,0.081723422,0.451040600,0.020896297,0.001816590,11.503032694,0,286,286,286,600,286,0.058268000,0.000000000,1.655541000,0.566667000,26.699146000,0,0,1,0,0,300-549
314,317,1341846658.526213884,0.055761283,0.084679152,0.451040600,0.021490510,0.001766352,12.166605349,1,380,380,241,580,380,0.068034000,0.000000000,0.592202000,0.533333000,24.774696000,0,0,1,0,0,300-549
315,318,1341846658.558129072,0.075265605,0.093076604,0.451040600,0.020384532,0.001077033,18.926563168,1,354,354,177,571,354,0.068685000,0.000000000,1.057675000,0.533333000,25.025896000,0,0,1,0,0,300-549
316,319,1341846658.594206095,0.093324273,0.101453195,0.451040600,0.020218543,0.001220656,16.563675938,1,381,381,127,546,381,0.076823000,0.000000000,0.724644000,0.533333000,25.147176000,0,0,1,0,0,300-549
317,320,1341846658.626105070,0.063869605,0.085485696,0.451040600,0.056501085,0.002789265,20.256620308,1,449,449,253,660,449,0.082682000,0.000000000,0.998623000,0.533333000,25.376536000,0,0,1,0,0,300-549
318,321,1341846658.658180952,0.054297423,0.082745173,0.451040600,0.010274018,0.001220656,8.416803729,0,344,344,344,728,344,0.064453000,0.000000000,0.488618000,0.533333000,26.548443000,0,0,1,0,0,300-549
319,322,1341846658.694140911,0.085789662,0.096165041,0.451040600,0.050828440,0.001256981,40.436935707,1,424,424,178,630,424,0.082357000,0.000000000,1.098987000,0.500000000,24.588965000,0,0,1,0,0,300-549
320,323,1341846658.726152897,0.080317748,0.090408574,0.451040600,0.058975662,0.001019804,57.830394266,1,502,502,293,689,502,0.086914000,0.000000000,0.720074000,0.500000000,24.361497000,0,0,1,0,0,300-549
321,324,1341846658.762099981,0.052150181,0.079738080,0.451040600,0.028448926,0.001640122,17.345616595,1,566,566,383,731,566,0.095378000,0.000000000,1.189378000,0.500000000,24.625252000,0,0,1,0,0,300-549
322,325,1341846658.794184923,0.050093619,0.082743163,0.451040600,0.035031856,0.001486607,23.564976181,1,527,527,340,733,527,0.088216000,0.000000000,1.673181000,0.500000000,24.118172000,0,0,1,0,0,300-549
323,326,1341846658.826154947,0.051056840,0.081182588,0.451040600,0.023441953,0.001516575,15.457165811,0,341,341,341,696,341,0.057617000,0.000000000,1.297893000,0.500000000,23.938471000,0,0,1,0,0,300-549
324,327,1341846658.862196922,0.046836841,0.076598933,0.451040600,0.019801793,0.001407125,14.072521665,0,414,414,414,719,414,0.077474000,0.000000000,0.883503000,0.466667000,23.029514000,0,0,1,0,0,300-549
325,328,1341846658.894170046,0.048922354,0.081094899,0.451040600,0.050427318,0.001603122,31.455696808,1,567,567,301,677,567,0.099935000,0.000000000,1.612295000,0.433333000,21.011174000,0,0,1,0,0,300-549
326,329,1341846658.926148891,0.047316183,0.079046097,0.451040600,0.044532885,0.001067708,41.708868535,1,595,595,342,703,595,0.097005000,0.000000000,0.730431000,0.433333000,20.510302000,0,0,1,0,0,300-549
327,330,1341846658.962404013,0.064832184,0.081159019,0.451040600,0.027857828,0.000714143,39.008762155,1,630,630,423,755,630,0.097005000,0.000000000,1.218439000,0.466667000,22.290290000,0,0,1,0,0,300-549
328,331,1341846658.994216919,0.042896810,0.072612743,0.451040600,0.025500526,0.000509902,50.010646253,1,646,646,491,813,646,0.105469000,0.000000000,0.959476000,0.500000000,24.006088000,0,0,1,0,0,300-549
329,332,1341846659.030070066,0.039990158,0.067135213,0.451040600,0.019818476,0.001004988,19.720120315,0,480,480,480,744,480,0.080078000,0.000000000,0.750929000,0.533333000,25.693152000,0,0,1,0,0,300-549
330,333,1341846659.062006950,0.055087263,0.070598806,0.451040600,0.020208012,0.001951922,10.352878090,0,454,454,454,742,453,0.074870000,0.002203000,1.079527000,0.533333000,26.657221000,0,0,1,0,0,300-549
331,334,1341846659.094099998,0.041965441,0.072042027,0.451040600,0.020131800,0.001933908,10.409905746,0,475,475,475,745,475,0.081706000,0.012632000,1.037020000,0.533333000,26.459712000,0,0,1,0,0,300-549
332,335,1341846659.130367994,0.038218009,0.070396336,0.451040600,0.004312349,0.001813836,2.377474849,0,466,466,466,736,466,0.080078000,0.004292000,0.217467000,0.533333000,26.120661000,0,0,1,0,0,300-549
333,336,1341846659.162537098,0.056399932,0.070420649,0.451040600,0.023617016,0.000848528,27.832920522,0,399,399,399,732,399,0.068359000,0.007519000,1.216549000,0.533333000,27.305138000,0,0,1,0,0,300-549
334,337,1341846659.198695898,0.036596282,0.071798188,0.451040600,0.029760654,0.001878829,15.839997676,0,435,435,435,724,435,0.075846000,0.009195000,1.421177000,0.533333000,26.483907000,0,0,1,0,0,300-549
335,338,1341846659.231286049,0.037117434,0.072626767,0.451040600,0.001986993,0.001044031,1.903194546,0,414,414,414,720,414,0.071615000,0.000000000,0.098513000,0.533333000,25.974218000,0,0,1,0,0,300-549
336,339,1341846659.263549089,0.051724448,0.074868940,0.451040600,0.018515333,0.001170470,15.818716230,0,415,415,415,708,415,0.072917000,0.000000000,0.933708000,0.533333000,27.379364000,0,0,1,0,0,300-549
337,340,1341846659.298796892,0.039457564,0.072389158,0.451040600,0.015296439,0.001240967,12.326221757,0,430,430,430,704,430,0.079753000,0.006977000,0.709918000,0.533333000,27.101110000,0,0,1,0,0,300-549
338,341,1341846659.331073999,0.036213566,0.073003794,0.451040600,0.007901895,0.001424781,5.546042772,0,413,413,413,689,413,0.075521000,0.000000000,0.581286000,0.533333000,26.674045000,0,0,1,0,0,300-549
339,342,1341846659.362420082,0.038015520,0.071927238,0.451040600,0.007816236,0.001157584,6.752199232,0,412,412,412,721,412,0.070964000,0.004854000,0.394164000,0.533333000,26.971423000,0,0,1,0,0,300-549
340,343,1341846659.398303032,0.044281338,0.071171014,0.451040600,0.010798137,0.001319091,8.186046189,0,419,419,419,706,419,0.069987000,0.000000000,0.399370000,0.500000000,26.329247000,0,0,1,0,0,300-549
341,344,1341846659.430262089,0.034701053,0.072341354,0.451040600,0.015961453,0.000989949,16.123502308,0,414,414,414,703,414,0.070312000,0.000000000,0.822199000,0.466667000,24.992001000,0,0,1,0,0,300-549
342,345,1341846659.466583014,0.037674340,0.070383752,0.451040600,0.009657466,0.000948683,10.179863322,0,415,415,415,689,415,0.071289000,0.000000000,0.510794000,0.433333000,23.497331000,0,0,1,0,0,300-549
343,346,1341846659.498531103,0.051232761,0.071033994,0.451040600,0.016214479,0.000663325,24.444247201,0,402,402,402,695,402,0.071940000,0.000000000,0.893717000,0.400000000,22.302710000,0,0,1,0,0,300-549
344,347,1341846659.530267000,0.035695177,0.069523481,0.451040600,0.019895474,0.001637071,12.153095181,0,392,392,392,691,392,0.070964000,0.000000000,1.170851000,0.400000000,23.095565000,0,0,1,0,0,300-549
345,348,1341846659.566570997,0.038731460,0.069855865,0.451040600,0.005596465,0.000969536,5.772313157,0,386,386,386,694,386,0.071615000,0.000000000,0.308469000,0.366667000,20.870154000,0,0,1,0,0,300-549
346,349,1341846659.598121881,0.050138016,0.069156179,0.451040600,0.017561977,0.000331662,52.951352711,0,397,397,397,687,397,0.069987000,0.000000000,1.033525000,0.333333000,19.588429000,0,0,1,0,0,300-549
347,350,1341846659.630208969,0.055332507,0.073887718,0.451040600,0.013439155,0.000648074,20.737066440,0,395,395,395,700,395,0.070638000,0.000000000,0.760732000,0.300000000,17.547782000,0,0,1,0,0,300-549
348,351,1341846659.666409016,0.037325618,0.071059034,0.451040600,0.020697270,0.000969536,21.347604100,0,430,430,430,703,430,0.078776000,0.000000000,1.225544000,0.266667000,15.785430000,0,0,1,0,0,300-549
349,352,1341846659.698236942,0.052071099,0.071497950,0.451040600,0.019473084,0.000608276,32.013553479,0,419,419,419,704,419,0.075846000,0.000000000,1.102288000,0.266667000,15.435344000,0,0,1,0,0,300-549
350,353,1341846659.734169006,0.057266212,0.074556545,0.451040600,0.013057073,0.001655295,7.888066248,0,387,387,387,707,387,0.077474000,0.000000000,0.308463000,0.233333000,13.537936000,0,0,1,0,0,300-549
351,354,1341846659.766421080,0.037466201,0.070345770,0.451040600,0.020278670,0.001841195,11.013861504,0,402,402,402,701,402,0.078125000,0.000000000,1.147887000,0.200000000,11.810285000,0,0,1,0,0,300-549
352,355,1341846659.798086882,0.050113072,0.068995355,0.451040600,0.018885765,0.001220656,15.471821908,0,413,413,413,706,413,0.080078000,0.000000000,0.972760000,0.166667000,9.883192000,0,0,0,0,0,300-549
353,356,1341846659.834074974,0.064467596,0.073809823,0.451040600,0.017658526,0.001077033,16.395530099,0,407,407,407,714,407,0.072917000,0.000000000,0.818965000,0.133333000,8.172587000,0,0,0,0,0,300-549
354,357,1341846659.866481066,0.048410661,0.071284431,0.451040600,0.017555041,0.001516575,11.575451446,0,425,425,425,717,425,0.078125000,0.000000000,1.051221000,0.133333000,8.375833000,0,0,0,0,0,300-549
355,358,1341846659.898128033,0.045938896,0.065491643,0.451040600,0.014608037,0.000883176,16.540344924,0,446,446,446,720,446,0.076172000,0.000000000,0.370310000,0.133333000,8.379608000,0,0,0,0,0,300-549
356,359,1341846659.934286118,0.054962760,0.070537818,0.451040600,0.017504401,0.001004988,17.417530363,0,396,396,396,723,396,0.071615000,0.000000000,0.639763000,0.100000000,6.650340000,0,0,0,0,0,300-549
357,360,1341846659.966353893,0.055720867,0.067607087,0.451040600,0.010138910,0.001946792,5.208008402,0,390,390,390,715,390,0.070964000,0.000000000,0.281712000,0.066667000,4.482501000,0,0,0,0,0,300-549
