case,dataset_id,method,profile,protocol_valid,matched_poses,coverage,ate_se3_rmse_m,ate_sim3_rmse_m,sim3_scale,rpet_rmse_m,rper_rmse_deg,estimated_poses,camera_sha16,keyframe_timeline_sha16,run_dir
smoke30_wxyz_precision_mainline,backend_maskonly_smoke30_wxyz,d2ma_b_r5_precision_mainline,hybrid_sequential_semantic_only,1,28,0.009708737864077669,0.08216245109725669,0.011210676098131984,0.3952070542581846,0.01702329807542793,0.6687909305472562,30,24f3d470bff4b38a,083d73f8f2b934d0,/home/lj/dynamic-slam-public/runs/precision_mainline_20260515_151323/smoke30_wxyz_precision_mainline
wrpy_precision_mainline_r1,external_wrpy_rawrgb_rawdepth_mask,d2ma_b_r5_precision_mainline,hybrid_sequential_semantic_only,1,906,0.2958850424559112,0.28588213259951323,0.12859323634202222,0.33646457110324923,0.033683315776845954,0.7622188082153954,909,5ad9ef69caf8a5a0,09291c93336ec9ea,/home/lj/dynamic-slam-public/runs/precision_mainline_20260515_151323/wrpy_precision_mainline_r1
wrpy_precision_mainline_r2,external_wrpy_rawrgb_rawdepth_mask,d2ma_b_r5_precision_mainline,hybrid_sequential_semantic_only,1,906,0.2958850424559112,0.28588213259951323,0.12859323634202222,0.33646457110324923,0.033683315776845954,0.7622188082153954,909,5ad9ef69caf8a5a0,09291c93336ec9ea,/home/lj/dynamic-slam-public/runs/precision_mainline_20260515_151323/wrpy_precision_mainline_r2
wxyz_precision_mainline_r1,ablation_ei_A_raw_rgb_raw_depth_wxyz,d2ma_b_r5_precision_mainline,hybrid_sequential_semantic_only,1,857,0.29715672676837723,0.017360420751400325,0.015996284406273355,0.9780286320100077,0.011977653366030733,0.38485344271587313,859,9d62c8bb66085814,ab9c8422026a3606,/home/lj/dynamic-slam-public/runs/precision_mainline_20260515_151323/wxyz_precision_mainline_r1
wxyz_precision_mainline_r2,ablation_ei_A_raw_rgb_raw_depth_wxyz,d2ma_b_r5_precision_mainline,hybrid_sequential_semantic_only,1,857,0.29715672676837723,0.017360420751400325,0.015996284406273355,0.9780286320100077,0.011977653366030733,0.38485344271587313,859,9d62c8bb66085814,ab9c8422026a3606,/home/lj/dynamic-slam-public/runs/precision_mainline_20260515_151323/wxyz_precision_mainline_r2
