match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
793,0.065352345,0.067930232,0.002577887,0.082322498,0.079497367,-0.002825131
794,0.074560714,0.069046184,-0.005514530,0.078509396,0.076979790,-0.001529606
795,0.077703784,0.073752263,-0.003951521,0.078381216,0.076488732,-0.001892484
796,0.075664436,0.074155856,-0.001508580,0.076832782,0.075068025,-0.001764757
797,0.078023076,0.073667431,-0.004355645,0.078715783,0.075983653,-0.002732130
798,0.076279225,0.077328557,0.001049332,0.078670412,0.074824550,-0.003845861
799,0.076868289,0.080573831,0.003705541,0.077393266,0.073158489,-0.004234777
800,0.078208907,0.082920390,0.004711483,0.074725735,0.070935550,-0.003790184
801,0.086455321,0.082490811,-0.003964510,0.074628579,0.072181753,-0.002446826
802,0.093541893,0.098114484,0.004572591,0.071120304,0.068178789,-0.002941515
803,0.115748263,0.101454956,-0.014293307,0.067078193,0.063159656,-0.003918537
804,0.116812028,0.097183209,-0.019628819,0.066466328,0.068312673,0.001846345
805,0.111743646,0.091865503,-0.019878143,0.068112718,0.065969493,-0.002143224
806,0.133061081,0.115726453,-0.017334627,0.055043543,0.058140738,0.003097195
807,0.129375719,0.115845475,-0.013530243,0.058349802,0.059432494,0.001082692
808,0.135882933,0.110423376,-0.025459557,0.070342280,0.070535990,0.000193710
809,0.148316612,0.117237202,-0.031079410,0.073218696,0.074034304,0.000815608
810,0.127192924,0.103196685,-0.023996239,0.080430443,0.081748067,0.001317624
811,0.110384653,0.089641298,-0.020743355,0.087479879,0.089064806,0.001584927
812,0.126174732,0.111330240,-0.014844492,0.094389745,0.091766349,-0.002623395
813,0.128909263,0.111808551,-0.017100712,0.099475839,0.099054450,-0.000421389
814,0.122280418,0.116652536,-0.005627881,0.110136353,0.110094066,-0.000042287
815,0.142948391,0.140421750,-0.002526641,0.121691762,0.120465949,-0.001225813
816,0.159548156,0.163301183,0.003753027,0.126821677,0.128417042,0.001595365
817,0.180350057,0.185319990,0.004969933,0.133095701,0.134320053,0.001224352
818,0.202524966,0.209111446,0.006586480,0.138461460,0.141032215,0.002570755
819,0.221408694,0.227945697,0.006537003,0.144387752,0.147388776,0.003001024
820,0.239303253,0.244196027,0.004892774,0.150410349,0.152992997,0.002582648
821,0.260304783,0.268075603,0.007770820,0.158852693,0.161662951,0.002810258
822,0.280758228,0.289664558,0.008906330,0.166013260,0.168734961,0.002721701
823,0.302590878,0.310022905,0.007432027,0.174035983,0.176309492,0.002273509
824,0.319924873,0.328765813,0.008840940,0.180355532,0.183052054,0.002696523
825,0.342168346,0.349685140,0.007516794,0.188027436,0.190421946,0.002394510
826,0.362705063,0.372611566,0.009906503,0.195203601,0.198350745,0.003147144
827,0.381911128,0.393835499,0.011924370,0.201221217,0.204672321,0.003451104
828,0.408561457,0.417781007,0.009219550,0.209444444,0.212133783,0.002689339
829,0.429236911,0.441746676,0.012509765,0.214550568,0.218587816,0.004037248
830,0.452398063,0.463766209,0.011368146,0.220730778,0.224404575,0.003673797
831,0.479259964,0.490633902,0.011373938,0.226963720,0.230898556,0.003934835
832,0.497288662,0.523440318,0.026151656,0.225909762,0.236796383,0.010886621
833,0.506113475,0.537132195,0.031018720,0.226701268,0.238600046,0.011898778
834,0.546070679,0.558764661,0.012693983,0.235451142,0.242161525,0.006710382
835,0.577901520,0.595107598,0.017206078,0.242315633,0.249582914,0.007267282
836,0.609648566,0.617818177,0.008169611,0.248941360,0.254803586,0.005862226
837,0.640893904,0.629065228,-0.011828677,0.253569750,0.253355373,-0.000214377
838,0.658404933,0.636470513,-0.021934420,0.254413231,0.250343265,-0.004069966
839,0.666516393,0.641501556,-0.025014837,0.252173437,0.248531171,-0.003642266
840,0.659508592,0.641649663,-0.017858929,0.244735433,0.243493826,-0.001241607
841,0.687467973,0.662940540,-0.024527433,0.247969967,0.244175456,-0.003794511
842,0.710990307,0.672531214,-0.038459093,0.249506878,0.242290598,-0.007216280
843,0.702658010,0.683862587,-0.018795423,0.245236002,0.244392537,-0.000843466
844,0.720021682,0.697656090,-0.022365592,0.248599754,0.246985342,-0.001614413
845,0.720721367,0.696201044,-0.024520322,0.241824922,0.239468395,-0.002356527
846,0.706133631,0.692037371,-0.014096260,0.233753702,0.235044208,0.001290506
847,0.697968678,0.693444609,-0.004524069,0.226658661,0.232144491,0.005485830
848,0.708205027,0.698155969,-0.010049058,0.226767444,0.231005307,0.004237863
849,0.697914619,0.690361673,-0.007552946,0.220763741,0.225266590,0.004502849
850,0.712187168,0.707310864,-0.004876304,0.223766535,0.230166240,0.006399705
851,0.718325707,0.700845698,-0.017480009,0.223304376,0.226533604,0.003229228
852,0.720529210,0.723203933,0.002674723,0.222626924,0.232935850,0.010308926
853,0.724791411,0.736878049,0.012086638,0.222726841,0.234748117,0.012021276
854,0.719840478,0.718509758,-0.001330720,0.219822722,0.228178765,0.008356043
855,0.717038150,0.717094551,0.000056400,0.216648056,0.225042889,0.008394833
856,0.720974097,0.723878601,0.002904504,0.213760917,0.223499379,0.009738462
857,0.713714756,0.713983260,0.000268504,0.210491951,0.220452773,0.009960821
858,0.714145338,0.716545014,0.002399676,0.208209982,0.218379245,0.010169263
859,0.713835897,0.725761697,0.011925800,0.206337339,0.218885470,0.012548131
860,0.705725613,0.724587518,0.018861905,0.203543061,0.218574578,0.015031517
861,0.703582373,0.726839566,0.023257192,0.201920602,0.217868202,0.015947600
862,0.713823955,0.737580048,0.023756093,0.201798080,0.218233083,0.016435003
863,0.721457099,0.734851100,0.013394001,0.202859316,0.216486925,0.013627609
864,0.717705505,0.733466638,0.015761133,0.202095392,0.215850919,0.013755526
865,0.716864773,0.738093260,0.021228487,0.201854518,0.218007166,0.016152649
866,0.717579742,0.745536927,0.027957185,0.199088198,0.218288583,0.019200385
867,0.713896466,0.737758788,0.023862321,0.197264307,0.213347616,0.016083308
868,0.724061222,0.759323275,0.035262053,0.199934268,0.220374285,0.020440017
869,0.743283417,0.733393772,-0.009889645,0.207508474,0.213882811,0.006374336
870,0.715867155,0.723043742,0.007176587,0.195869074,0.208351561,0.012482486
871,0.737528784,0.738315348,0.000786564,0.200744959,0.210588503,0.009843544
872,0.742005690,0.741636978,-0.000368712,0.203019764,0.213100275,0.010080511
873,0.722905644,0.733604930,0.010699286,0.195549101,0.209572652,0.014023551
874,0.725150566,0.748875897,0.023725331,0.194098137,0.212510006,0.018411869
875,0.723781642,0.747778871,0.023997228,0.193433776,0.212115412,0.018681636
876,0.725516385,0.741195871,0.015679485,0.194263859,0.210399289,0.016135430
877,0.733361444,0.757798305,0.024436861,0.196009983,0.213709630,0.017699648
878,0.736994761,0.752299454,0.015304693,0.195308147,0.211282453,0.015974306
879,0.734815256,0.737239053,0.002423797,0.195616937,0.206507605,0.010890668
880,0.740226909,0.740757110,0.000530201,0.196393182,0.206813362,0.010420181
881,0.728846033,0.737358168,0.008512135,0.192245867,0.204774036,0.012528170
882,0.727963109,0.733524821,0.005561712,0.190734464,0.202948417,0.012213953
883,0.730321219,0.737728143,0.007406924,0.190816233,0.204500094,0.013683861
884,0.725147252,0.735186274,0.010039022,0.189354387,0.204388784,0.015034397
885,0.727867287,0.730952153,0.003084865,0.188643536,0.201916194,0.013272658
886,0.743364789,0.749802801,0.006438012,0.194169350,0.207271235,0.013101885
887,0.740973920,0.746785078,0.005811158,0.193708130,0.207592382,0.013884252
888,0.731639855,0.738954909,0.007315054,0.191637216,0.205583643,0.013946427
889,0.745235710,0.753159432,0.007923722,0.194805252,0.208189318,0.013384065
890,0.736366173,0.742584172,0.006217998,0.192452431,0.206266895,0.013814464
891,0.726047329,0.740254404,0.014207075,0.190238833,0.206776858,0.016538025
892,0.733026144,0.741394396,0.008368253,0.191904973,0.206360651,0.014455678
893,0.737422020,0.745323117,0.007901098,0.193745303,0.207854550,0.014109247
894,0.731388166,0.736627139,0.005238972,0.193174992,0.206866459,0.013691467
895,0.734395551,0.739135955,0.004740404,0.194857595,0.208404517,0.013546921
896,0.746763679,0.750969057,0.004205378,0.198764934,0.211925536,0.013160602
897,0.737462522,0.741720296,0.004257774,0.197721985,0.210958183,0.013236197
898,0.733203223,0.743130396,0.009927173,0.197278022,0.212440602,0.015162580
899,0.741030352,0.748452293,0.007421942,0.199709895,0.215071276,0.015361382
900,0.736548049,0.742377459,0.005829410,0.197967266,0.211916890,0.013949624
901,0.744345547,0.744364573,0.000019026,0.200282230,0.213503999,0.013221769
902,0.746181887,0.745800535,-0.000381352,0.201700890,0.213658702,0.011957812
903,0.741797819,0.742620848,0.000823029,0.200515302,0.213633950,0.013118647
904,0.737999434,0.749989295,0.011989861,0.198701285,0.215601010,0.016899725
905,0.738054997,0.752047851,0.013992854,0.198658225,0.215318510,0.016660285
