match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
477,0.064587116,0.068425713,0.003838597,0.070380605,0.069415461,-0.000965144
478,0.041828761,0.062968252,0.021139492,0.062450786,0.070392961,0.007942175
479,0.041446908,0.058577543,0.017130635,0.061868164,0.069071641,0.007203477
480,0.071562381,0.047039802,-0.024522579,0.070676540,0.062680612,-0.007995928
481,0.064458629,0.041252605,-0.023206024,0.069174227,0.060901979,-0.008272248
482,0.067024228,0.046329398,-0.020694830,0.071837052,0.063831297,-0.008005755
483,0.074805850,0.049471201,-0.025334649,0.074313974,0.064254308,-0.010059665
484,0.069040828,0.044006577,-0.025034251,0.072019210,0.062300561,-0.009718649
485,0.064847012,0.042183673,-0.022663339,0.069620563,0.060495421,-0.009125142
486,0.075581258,0.049807526,-0.025773733,0.074195725,0.063741621,-0.010454104
487,0.075102352,0.053660811,-0.021441542,0.074238399,0.064938531,-0.009299868
488,0.071839519,0.049218316,-0.022621203,0.072011571,0.062879434,-0.009132137
489,0.071444455,0.053562153,-0.017882303,0.072204078,0.064997802,-0.007206276
490,0.068500795,0.056221919,-0.012278875,0.071150398,0.065571327,-0.005579071
491,0.186944571,0.057211927,-0.129732644,0.098632113,0.066249227,-0.032382886
492,0.067163018,0.054003179,-0.013159839,0.069884945,0.063494190,-0.006390755
493,0.075095392,0.069127695,-0.005967697,0.072009068,0.069162931,-0.002846137
494,0.066490392,0.064313236,-0.002177157,0.069167336,0.068066294,-0.001101042
495,0.121018611,0.059673831,-0.061344780,0.079418667,0.066198087,-0.013220580
496,0.050692047,0.052034451,0.001342404,0.061488641,0.060940939,-0.000547701
497,0.137861285,0.050541107,-0.087320178,0.078728570,0.057427848,-0.021300723
498,0.055817265,0.053737182,-0.002080083,0.064088324,0.062210906,-0.001877418
499,0.057438452,0.059144589,0.001706137,0.064322401,0.064004648,-0.000317753
500,0.142062318,0.056550870,-0.085511448,0.080813100,0.060881188,-0.019931912
501,0.129960449,0.056276249,-0.073684200,0.079667234,0.062095317,-0.017571918
502,0.139376422,0.057914558,-0.081461864,0.081539075,0.061834283,-0.019704792
503,0.134420148,0.057165300,-0.077254848,0.078577100,0.060656328,-0.017920772
504,0.127290855,0.054941353,-0.072349501,0.077071326,0.060182257,-0.016889069
505,0.127804167,0.055120603,-0.072683564,0.077361380,0.060007161,-0.017354219
506,0.128466482,0.055518397,-0.072948085,0.077224799,0.059864858,-0.017359940
507,0.128375256,0.057289613,-0.071085642,0.078542796,0.060569947,-0.017972849
508,0.136423221,0.055415978,-0.081007243,0.080164657,0.059392408,-0.020772250
509,0.143111228,0.061209916,-0.081901312,0.080880440,0.060406351,-0.020474089
510,0.127265979,0.059328007,-0.067937972,0.077169100,0.061047981,-0.016121119
511,0.130742302,0.064115114,-0.066627188,0.078813426,0.062433883,-0.016379543
512,0.071344418,0.065011814,-0.006332604,0.062883146,0.060634933,-0.002248213
513,0.128691242,0.058480349,-0.070210894,0.076232599,0.058617840,-0.017614758
514,0.124884553,0.068512066,-0.056372487,0.077389091,0.062395841,-0.014993250
515,0.136285174,0.068750498,-0.067534676,0.079070698,0.062063810,-0.017006888
516,0.134536466,0.062649688,-0.071886778,0.078813394,0.059131243,-0.019682152
517,0.127912882,0.061651952,-0.066260930,0.075185403,0.057795223,-0.017390180
