frame_index,rgb_timestamp,depth_timestamp,detections,filtered_detections,mask_ratio,mean_relevance,mean_foundation,mean_motion,mean_geometry_dynamic,mean_tube_motion,mean_track_confirmation,mean_dynamic_memory,scene_dynamic_context,temporal_window_length,temporal_prompt_records,temporal_prompt_frames,temporal_oldest_prompt_age,temporal_latest_prompt_age,temporal_propagation_span_frames,temporal_history_max_frames,runtime_ms,mode,rgb_path,depth_path
14,1341846313.990058,1341846313.990646,2,0,0.0,1.0,0.601809534715671,0.17056832880690587,0.2644866344373429,0.22445190149385277,0.648888611209191,0.4132026762142702,0.1763854885510151,0,0,0,0,0,0,0,57.08813667297363,propagate,rgb/1341846313.990058.png,depth/1341846313.990646.png
15,1341846314.022042,1341846314.022058,2,0,0.0,1.0,0.6134980069506608,0.17227546550087694,0.2368504174148311,0.2626620592822237,0.6568383490567029,0.41882648573685477,0.18399334824150287,0,0,0,0,0,0,0,2751.7592906951904,refresh,rgb/1341846314.022042.png,depth/1341846314.022058.png
16,1341846314.057816,1341846314.05784,2,0,0.0,1.0,0.6054053593167257,0.16559887416163593,0.23219186370196004,0.2926528223351924,0.6598230329715682,0.42547686402449303,0.1873666706403907,0,0,0,0,0,0,0,59.343814849853516,propagate,rgb/1341846314.057816.png,depth/1341846314.057840.png
17,1341846314.089801,1341846314.089812,2,0,0.0,1.0,0.6092968468984066,0.15814090283793855,0.20718772014740072,0.32475361162118316,0.6648306646142019,0.4339405227591906,0.18599436404248748,0,0,0,0,0,0,0,59.13686752319336,propagate,rgb/1341846314.089801.png,depth/1341846314.089812.png
18,1341846314.122037,1341846314.122046,2,1,0.11132161458333334,1.0,0.607209666333371,0.1807211113869721,0.2646072948853476,0.3650751458201611,0.6705030435015635,0.44434630053562046,0.19441073091431593,0,0,0,0,0,0,0,2886.457681655884,refresh,rgb/1341846314.122037.png,depth/1341846314.122046.png
19,1341846314.157989,1341846314.158005,2,1,0.119326171875,1.0,0.605916008199033,0.17341544144314083,0.2746542082475819,0.3911822406334711,0.6731034859471668,0.4546328483009555,0.1988716292807216,0,0,0,0,0,0,0,63.431501388549805,propagate,rgb/1341846314.157989.png,depth/1341846314.158005.png
20,1341846314.190094,1341846314.190124,2,1,0.12603515625,1.0,0.6087050313691422,0.1654533304838387,0.27948714025476207,0.4138407416179569,0.6754352254671812,0.464635295531573,0.20061522968218667,0,0,0,0,0,0,0,63.977718353271484,propagate,rgb/1341846314.190094.png,depth/1341846314.190124.png
21,1341846314.225969,1341846314.226054,2,1,0.11634765625,1.0,0.5938562298238503,0.1638514629029996,0.28988410196056624,0.4335363137230369,0.6759492349291412,0.473339218359994,0.20267411763000706,0,0,0,0,0,0,0,2932.7750205993652,refresh,rgb/1341846314.225969.png,depth/1341846314.226054.png
22,1341846314.257923,1341846314.257955,2,1,0.12556315104166665,1.0,0.5970177382435071,0.22926308252439456,0.3265751288839803,0.4637114574291781,0.6760215262670269,0.48303926317693835,0.2166007946981342,0,0,0,0,0,0,0,62.668561935424805,propagate,rgb/1341846314.257923.png,depth/1341846314.257955.png
23,1341846314.290052,1341846314.290094,2,1,0.13367513020833333,1.0,0.6003739662745163,0.255538424907398,0.3279312031719718,0.4833034309103677,0.6785570292145466,0.49316049034717924,0.2295245446702341,0,0,0,0,0,0,0,63.455820083618164,propagate,rgb/1341846314.290052.png,depth/1341846314.290094.png
24,1341846314.325981,1341846314.326013,2,1,0.10828776041666667,1.0,0.5901507689616774,0.25160486929449033,0.3237540108417716,0.5123839862122495,0.6826047478282857,0.5024440246948408,0.24038068305058144,0,0,0,0,0,0,0,2828.6802768707275,refresh,rgb/1341846314.325981.png,depth/1341846314.326013.png
25,1341846314.357905,1341846314.357937,2,1,0.116162109375,1.0,0.5918571539913055,0.32782614430462276,0.3704746020794819,0.55094490300881,0.6887231008391934,0.5168269268520392,0.260386405474521,0,0,0,0,0,0,0,67.1226978302002,propagate,rgb/1341846314.357905.png,depth/1341846314.357937.png
26,1341846314.389899,1341846314.389929,2,1,0.12320963541666667,1.0,0.5955373486510047,0.36335050655937556,0.3952186375173258,0.5826354381899375,0.6936941142464974,0.5334528501233065,0.28173341286899556,0,0,0,0,0,0,0,65.21487236022949,propagate,rgb/1341846314.389899.png,depth/1341846314.389929.png
27,1341846314.427905,1341846314.427105,2,1,0.11476236979166667,1.0,0.5999650756379796,0.36546216311900914,0.3907049664336455,0.6056735849172286,0.6995949980206791,0.5479921128075896,0.2982537787560956,0,0,0,0,0,0,0,2875.873327255249,refresh,rgb/1341846314.427905.png,depth/1341846314.427105.png
28,1341846314.458114,1341846314.427105,2,1,0.12134765625,1.0,0.6029846941420529,0.4085722105693961,0.43259633787013724,0.6369797362206306,0.7064322898287595,0.5644493488596174,0.3204715338783861,0,0,0,0,0,0,0,64.38350677490234,propagate,rgb/1341846314.458114.png,depth/1341846314.427105.png
29,1341846314.493987,1341846314.493999,2,1,0.12655598958333333,1.0,0.6055121225243711,0.46179368497508577,0.48567522763004495,0.666053066699223,0.7130318016351097,0.5828512287626245,0.348528786713704,0,0,0,0,0,0,0,65.74511528015137,propagate,rgb/1341846314.493987.png,depth/1341846314.493999.png
30,1341846314.526085,1341846314.526098,2,1,0.10970052083333333,1.0,0.5815722012834371,0.48289430924586113,0.5228652505304356,0.6835278176970339,0.7130142324901547,0.5983039187418843,0.37571354982176436,0,0,0,0,0,0,0,2932.281970977783,refresh,rgb/1341846314.526085.png,depth/1341846314.526098.png
31,1341846314.558292,1341846314.558316,2,1,0.11803385416666666,1.0,0.584334077286764,0.5004147812353963,0.53455424278695,0.6979729770643024,0.713340986926457,0.6126005111455406,0.39699382807792366,0,0,0,0,0,0,0,65.80066680908203,propagate,rgb/1341846314.558292.png,depth/1341846314.558316.png
32,1341846314.594085,1341846314.594096,2,1,0.12249674479166667,1.0,0.5866353405990763,0.4810748173150784,0.5171458471473763,0.705033660755385,0.7127275265507154,0.6220506373789659,0.4080551593760944,0,0,0,0,0,0,0,71.63357734680176,propagate,rgb/1341846314.594085.png,depth/1341846314.594096.png
33,1341846314.626096,1341846314.626112,2,1,0.104853515625,1.0,0.5804094376309885,0.40491292260426326,0.44774661060536675,0.7017355765424592,0.7082543024299494,0.6227951376323493,0.39915994220632156,0,0,0,0,0,0,0,3003.84521484375,refresh,rgb/1341846314.626096.png,depth/1341846314.626112.png
34,1341846314.658455,1341846314.658464,2,1,0.113740234375,1.0,0.5834063533318428,0.408028920219785,0.4387671301975533,0.7111524816220216,0.7086708422531387,0.6248104977793167,0.3915148747295463,0,0,0,0,0,0,0,64.89443778991699,propagate,rgb/1341846314.658455.png,depth/1341846314.658464.png
35,1341846314.694004,1341846314.694021,2,1,0.11833658854166666,1.0,0.5854229802488973,0.4252154212770991,0.4698263537241083,0.7228031231771725,0.7103832848877456,0.6287014349066435,0.39212016195888943,0,0,0,0,0,0,0,64.63503837585449,propagate,rgb/1341846314.694004.png,depth/1341846314.694021.png
36,1341846314.72591,1341846314.725925,2,1,0.09777669270833333,1.0,0.5848528150978874,0.40281316646916754,0.4464134853230904,0.72865792659071,0.7118822849165759,0.6304822680313401,0.3879531125225679,0,0,0,0,0,0,0,906.989574432373,refresh,rgb/1341846314.725910.png,depth/1341846314.725925.png
37,1341846314.761942,1341846314.761957,2,1,0.10457356770833333,1.0,0.5873456993225203,0.3070130304334878,0.3671589567538891,0.7138882709619807,0.7065570137958188,0.6235424750961185,0.3630277776607926,0,0,0,0,0,0,0,67.47865676879883,propagate,rgb/1341846314.761942.png,depth/1341846314.761957.png
38,1341846314.79403,1341846314.794045,2,1,0.109443359375,1.0,0.5914637992668066,0.29051030629358066,0.3430302669841299,0.7144276027354914,0.7058697549824886,0.6183212150398951,0.34057539213570953,0,0,0,0,0,0,0,64.95904922485352,propagate,rgb/1341846314.794030.png,depth/1341846314.794045.png
39,1341846314.826092,1341846314.826834,2,1,0.09244791666666667,1.0,0.5843678082507722,0.2949577450145856,0.345823695971584,0.7210727734652349,0.7071166515154947,0.6149776075555218,0.3265771643407821,0,0,0,0,0,0,0,3036.6480350494385,refresh,rgb/1341846314.826092.png,depth/1341846314.826834.png
40,1341846314.862145,1341846314.862165,2,1,0.09625651041666666,1.0,0.5856769956612942,0.2454256715348047,0.3346194145556618,0.7167850143800716,0.7045085753077547,0.6121591721807649,0.30824896155396325,0,0,0,0,0,0,0,63.19737434387207,propagate,rgb/1341846314.862145.png,depth/1341846314.862165.png
41,1341846314.894072,1341846314.894099,2,1,0.09860677083333333,1.0,0.5888854343660936,0.22882795787625151,0.33635495977480523,0.7209505553071964,0.704690644500845,0.6107249203828076,0.29366363570454573,0,0,0,0,0,0,0,62.04938888549805,propagate,rgb/1341846314.894072.png,depth/1341846314.894099.png
42,1341846314.925969,1341846314.92618,2,2,0.2664615885416667,1.0,0.5843005301810937,0.22597137812247095,0.3047924832934792,0.7343917331370768,0.7069849380805104,0.6109597670925004,0.2817211464983492,0,0,0,0,0,0,0,2970.4744815826416,refresh,rgb/1341846314.925969.png,depth/1341846314.926180.png
43,1341846314.961937,1341846314.961953,2,1,0.093681640625,1.0,0.5859668700936316,0.1939525135191094,0.2707083277567159,0.7377408705955963,0.7058904373123721,0.6115673682613292,0.2640755585321357,0,0,0,0,0,0,0,63.50302696228027,propagate,rgb/1341846314.961937.png,depth/1341846314.961953.png
44,1341846314.994564,1341846314.994623,2,1,0.09798828125,1.0,0.5879465560749589,0.24727197569288073,0.3179674286443557,0.7546858274924259,0.7064992638616299,0.6139417030796842,0.2632058305547795,0,0,0,0,0,0,0,63.504695892333984,propagate,rgb/1341846314.994564.png,depth/1341846314.994623.png
45,1341846315.0299,1341846315.029915,2,2,0.24254557291666667,1.0,0.6322946779940577,0.26606898687925457,0.3233376759347225,0.769042911741133,0.7165509726503825,0.6191561437142848,0.2688042734466355,0,0,0,0,0,0,0,3066.570997238159,refresh,rgb/1341846315.029900.png,depth/1341846315.029915.png
46,1341846315.061965,1341846315.061978,2,2,0.260859375,1.0,0.5874603123190619,0.2793668671508536,0.33807583049009127,0.7813072160076918,0.7152413149033505,0.6222914379044217,0.2747331118304647,0,0,0,0,0,0,0,65.47141075134277,propagate,rgb/1341846315.061965.png,depth/1341846315.061978.png
47,1341846315.094388,1341846315.094437,2,1,0.09261067708333333,1.0,0.590453719487988,0.2230031813142681,0.29264233666204387,0.7743714088597751,0.7114266949131368,0.6239222116059064,0.2648222747307895,0,0,0,0,0,0,0,65.04940986633301,propagate,rgb/1341846315.094388.png,depth/1341846315.094437.png
48,1341846315.129851,1341846315.12987,2,1,0.07818684895833333,1.0,0.6321505109648682,0.21899938464982358,0.2230735877773775,0.7806703871788239,0.7126486370411443,0.6276055329551257,0.2514448374761726,0,0,0,0,0,0,0,3129.7035217285156,refresh,rgb/1341846315.129851.png,depth/1341846315.129870.png
49,1341846315.161941,1341846315.161996,2,1,0.08238606770833333,1.0,0.574951512613255,0.27156807063841226,0.2909213890992475,0.7962892499501123,0.7130474374325374,0.6294646518931897,0.2550435346343275,0,0,0,0,0,0,0,66.33448600769043,propagate,rgb/1341846315.161941.png,depth/1341846315.161996.png
50,1341846315.197984,1341846315.198005,2,1,0.08788736979166667,1.0,0.5767937013882869,0.2283710327541616,0.2160855762025582,0.7895091853321836,0.7071321195140732,0.6301433012780113,0.24384471292571547,0,0,0,0,0,0,0,65.9027099609375,propagate,rgb/1341846315.197984.png,depth/1341846315.198005.png
51,1341846315.230076,1341846315.230133,2,1,0.08772786458333333,1.0,0.6317907149832682,0.22410519537877732,0.16414858451997977,0.7950700966004451,0.7125457988638294,0.633641449899406,0.2321964193299224,0,0,0,0,0,0,0,3038.2301807403564,refresh,rgb/1341846315.230076.png,depth/1341846315.230133.png
52,1341846315.262069,1341846315.262081,2,1,0.09687825520833333,1.0,0.5864783887502041,0.18534585711019796,0.12799803960805367,0.7887157729242795,0.7075494749359637,0.6334869823515126,0.21352593201135472,0,0,0,0,0,0,0,64.5914077758789,propagate,rgb/1341846315.262069.png,depth/1341846315.262081.png
53,1341846315.298,1341846315.298018,2,1,0.109365234375,1.0,0.5899825176071369,0.17936206740528016,0.16707907983066006,0.7861590027732563,0.7097922956588494,0.6332496267650084,0.20333297183354204,0,0,0,0,0,0,0,64.40138816833496,propagate,rgb/1341846315.298000.png,depth/1341846315.298018.png
54,1341846315.329931,1341846315.329946,2,2,0.13263997395833332,1.0,0.5847759998330164,0.2812868193230934,0.21345463875611265,0.8044838490920433,0.7180335812687748,0.6348523832643633,0.21972723608209466,0,0,0,0,0,0,0,3029.996156692505,refresh,rgb/1341846315.329931.png,depth/1341846315.329946.png
55,1341846315.361981,1341846315.362046,2,2,0.14788736979166667,1.0,0.5887434470407962,0.37537572040867706,0.31042938279720605,0.8159181417212928,0.7233166075585794,0.6374282907930487,0.2538455247660605,0,0,0,0,0,0,0,65.71459770202637,propagate,rgb/1341846315.361981.png,depth/1341846315.362046.png
56,1341846315.397962,1341846315.397976,2,2,0.16369466145833333,1.0,0.5924690540060531,0.4119706470041441,0.3628855219763825,0.8164396477381208,0.7253309102571543,0.6413153284505091,0.28684283753868645,0,0,0,0,0,0,0,64.00084495544434,propagate,rgb/1341846315.397962.png,depth/1341846315.397976.png
57,1341846315.429923,1341846315.429935,2,2,0.27200520833333336,1.0,0.6366077131370884,0.4597840531093052,0.3546025183648123,0.8362158576511726,0.7318528674418104,0.6483264818765089,0.31643615247008455,0,0,0,0,0,0,0,3058.7892532348633,refresh,rgb/1341846315.429923.png,depth/1341846315.429935.png
58,1341846315.466047,1341846315.466062,2,2,0.2855501302083333,1.0,0.5861648563517134,0.45839446895168146,0.3874602437041122,0.8457695997903498,0.730402707774054,0.65432492783291,0.3386353557637502,0,0,0,0,0,0,0,63.42005729675293,propagate,rgb/1341846315.466047.png,depth/1341846315.466062.png
59,1341846315.497883,1341846315.497894,2,2,0.30274088541666666,1.0,0.5912022624020944,0.4568515808313634,0.41743981962178967,0.8541243254474147,0.72895556552616,0.6610539182844771,0.35500485467498627,0,0,0,0,0,0,0,64.60905075073242,propagate,rgb/1341846315.497883.png,depth/1341846315.497894.png
60,1341846315.530008,1341846315.530017,1,1,0.15470703125,1.0,0.6872838519694814,0.18669026612194428,0.14754215294437595,0.7796768777217536,0.7238049350197661,0.6298004265137853,0.3021259227328199,0,0,0,0,0,0,0,1587.8543853759766,refresh,rgb/1341846315.530008.png,depth/1341846315.530017.png
61,1341846315.566108,1341846315.566126,1,0,0.0,1.0,0.5737003461337098,0.15492207039204628,0.15878826104092458,0.7840781513771793,0.7183623803086489,0.6296568723394338,0.2599875510211376,0,0,0,0,0,0,0,53.27129364013672,propagate,rgb/1341846315.566108.png,depth/1341846315.566126.png
62,1341846315.597986,1341846315.598051,1,0,0.0,1.0,0.5760788619977881,0.13565288686491667,0.16840767408786195,0.7870410948607605,0.7144731258902702,0.6299809603352508,0.22718875870193883,0,0,0,0,0,0,0,53.420305252075195,propagate,rgb/1341846315.597986.png,depth/1341846315.598051.png
63,1341846315.630109,1341846315.630136,1,0,0.0,1.0,0.6890558030207953,0.14134434643878319,0.18229720053072457,0.7983187944898578,0.7248376989807015,0.6363806612756213,0.20742110248727175,0,0,0,0,0,0,0,1501.0349750518799,refresh,rgb/1341846315.630109.png,depth/1341846315.630136.png
64,1341846315.666042,1341846315.666054,1,0,0.0,1.0,0.5768351051040301,0.14764022566150847,0.2178291424386602,0.8086336049103655,0.7204203527802402,0.6372130231656032,0.19751909417465052,0,0,0,0,0,0,0,52.932024002075195,propagate,rgb/1341846315.666042.png,depth/1341846315.666054.png
65,1341846315.698114,1341846315.698127,1,0,0.0,1.0,0.5799187543181148,0.16779046477326454,0.24991790546997247,0.8199767068103944,0.7201438197636032,0.6391856842515447,0.19846376301805924,0,0,0,0,0,0,0,54.947853088378906,propagate,rgb/1341846315.698114.png,depth/1341846315.698127.png
66,1341846315.733985,1341846315.734001,1,1,0.13829427083333334,1.0,0.6848756097284473,0.24530925350661067,0.29869208995947083,0.840233949707554,0.7290930305751561,0.6474026066021157,0.21702709305617973,0,0,0,0,0,0,0,-676.1949062347412,refresh,rgb/1341846315.733985.png,depth/1341846315.734001.png
67,1341846315.766041,1341846315.766053,1,1,0.14864908854166667,1.0,0.5740218931908743,0.3264744735662226,0.3611733172605817,0.8595567590672953,0.7251392030073825,0.6505867511382494,0.2470250952518101,0,0,0,0,0,0,0,58.91752243041992,propagate,rgb/1341846315.766041.png,depth/1341846315.766053.png
68,1341846315.798188,1341846315.798246,1,1,0.15892578125,1.0,0.578264040773829,0.2686349251241862,0.3572354827192087,0.8499971968549702,0.7200453868426268,0.6520207280171031,0.2579171748526762,0,0,0,0,0,0,0,59.8912239074707,propagate,rgb/1341846315.798188.png,depth/1341846315.798246.png
69,1341846315.83414,1341846315.834162,1,1,0.12921875,1.0,0.6142526826232306,0.24316367688109264,0.3458360047949085,0.846208373065805,0.7221089554578455,0.6542114356880828,0.26151876679371416,0,0,0,0,0,0,0,1541.388750076294,refresh,rgb/1341846315.834140.png,depth/1341846315.834162.png
70,1341846315.866751,1341846315.868187,1,1,0.136552734375,1.0,0.566718033032961,0.3345550015984976,0.4012920147424779,0.8653351648179307,0.7190886132618702,0.6558010773764174,0.28230787160787363,0,0,0,0,0,0,0,58.92586708068848,propagate,rgb/1341846315.866751.png,depth/1341846315.868187.png
71,1341846315.898492,1341846315.899528,1,1,0.143564453125,1.0,0.5692241634135551,0.40099970593686196,0.44437876448044916,0.8791756481112227,0.7195342949561488,0.6585664679426702,0.30924916014191,0,0,0,0,0,0,0,59.20004844665527,propagate,rgb/1341846315.898492.png,depth/1341846315.899528.png
72,1341846315.936901,1341846315.937892,2,2,0.22281575520833333,1.0,0.6313207568772072,0.28495001105085177,0.431502978086341,0.4441907753831207,0.7103683813034569,0.6135812678911152,0.33744840347825666,0,0,0,0,0,0,0,3105.8290004730225,refresh,rgb/1341846315.936901.png,depth/1341846315.937892.png
73,1341846315.966572,1341846315.968053,2,2,0.23507486979166667,1.0,0.573813151355915,0.35012675272417315,0.46262617455466326,0.4668723005051065,0.6957798391633079,0.6183026417128359,0.35843550425544757,0,0,0,0,0,0,0,63.94052505493164,propagate,rgb/1341846315.966572.png,depth/1341846315.968053.png
74,1341846316.002119,1341846315.968053,2,2,0.24930338541666666,1.0,0.5758426786643392,0.3499141395081873,0.4534012668603111,0.48209065878479584,0.6889967071190448,0.6128826803176666,0.36693566172542497,0,0,0,0,0,0,0,63.40980529785156,propagate,rgb/1341846316.002119.png,depth/1341846315.968053.png
75,1341846316.034204,1341846316.037619,2,2,0.20968098958333334,1.0,0.644967944595769,0.35367973709220357,0.43938480540891844,0.496894318829331,0.6919920454933743,0.6068704150275425,0.3699714591371355,0,0,0,0,0,0,0,3142.9359912872314,refresh,rgb/1341846316.034204.png,depth/1341846316.037619.png
76,1341846316.066113,1341846316.066833,2,2,0.22389322916666668,1.0,0.5830575783332215,0.35430318339508293,0.4346173983032396,0.5095849170584914,0.6871947313173956,0.5961069723860379,0.36826554962150965,0,0,0,0,0,0,0,65.95993041992188,propagate,rgb/1341846316.066113.png,depth/1341846316.066833.png
77,1341846316.101867,1341846316.101881,2,2,0.23874348958333333,1.0,0.5852231519441632,0.29578257214279763,0.4180595412348873,0.5084159270509585,0.6815936484134171,0.5845855096925019,0.3560630358709958,0,0,0,0,0,0,0,63.59100341796875,propagate,rgb/1341846316.101867.png,depth/1341846316.101881.png
78,1341846316.134066,1341846316.134082,2,1,0.08317057291666667,1.0,0.6523068015297293,0.2826660755562999,0.37424549325451306,0.5121089150957349,0.6868196990089008,0.576991099856255,0.3428051808001979,0,0,0,0,0,0,0,3045.99928855896,refresh,rgb/1341846316.134066.png,depth/1341846316.134082.png
79,1341846316.169952,1341846316.202058,2,1,0.09493815104166667,1.0,0.5986294685861109,0.2498635603327911,0.342052789738796,0.5107111481941435,0.6852375916222158,0.5664808426142325,0.3244163860333664,0,0,0,0,0,0,0,63.8277530670166,propagate,rgb/1341846316.169952.png,depth/1341846316.202058.png
80,1341846316.202049,1341846316.202058,2,1,0.10135091145833333,1.0,0.6011368211103458,0.2237946418726609,0.33562171513061945,0.509565775600054,0.6833574402417342,0.5571943433000677,0.30649817139644203,0,0,0,0,0,0,0,63.436031341552734,propagate,rgb/1341846316.202049.png,depth/1341846316.202058.png
81,1341846316.233979,1341846316.233992,1,1,0.084638671875,1.0,0.6962917005873438,0.26451669258865895,0.33123282493242984,0.8022154309800462,0.7295497729592049,0.6614780290120719,0.3002976461481005,0,0,0,0,0,0,0,1594.170331954956,refresh,rgb/1341846316.233979.png,depth/1341846316.233992.png
82,1341846316.270052,1341846316.270083,1,1,0.09390299479166667,1.0,0.5746194413372758,0.23045565367581206,0.33344783277850765,0.7873015881959111,0.7176474538517343,0.6528568915172974,0.2894138742959241,0,0,0,0,0,0,0,59.62538719177246,propagate,rgb/1341846316.270052.png,depth/1341846316.270083.png
83,1341846316.301915,1341846316.301941,1,1,0.101298828125,1.0,0.5752630912642909,0.21898839700521716,0.3623185627373747,0.7775141319409837,0.7098770938244361,0.6456089969268337,0.2817317234845685,0,0,0,0,0,0,0,60.50419807434082,propagate,rgb/1341846316.301915.png,depth/1341846316.301941.png
84,1341846316.334208,1341846316.334244,2,2,0.22919596354166666,1.0,0.6463286284967643,0.27739563587852323,0.37652856196317497,0.5225999631120195,0.687194213254795,0.5479577371980816,0.2895612791007059,0,0,0,0,0,0,0,3116.7218685150146,refresh,rgb/1341846316.334208.png,depth/1341846316.334244.png
85,1341846316.370006,1341846316.37002,2,2,0.24716471354166666,1.0,0.5863249950555287,0.24392571411414546,0.3564727132616413,0.5291524051809036,0.6840629641138058,0.5434761841183494,0.28693071225993433,0,0,0,0,0,0,0,65.71149826049805,propagate,rgb/1341846316.370006.png,depth/1341846316.370020.png
86,1341846316.401994,1341846316.402023,2,1,0.10022786458333334,1.0,0.5901948262217321,0.21963403864668835,0.35239731240408445,0.5371231767461315,0.6826553944015128,0.5412564134752544,0.2802781276511786,0,0,0,0,0,0,0,66.74075126647949,propagate,rgb/1341846316.401994.png,depth/1341846316.402023.png
87,1341846316.438069,1341846316.438088,2,1,0.08687174479166666,1.0,0.6427564563000409,0.2573262914138977,0.3606350113393261,0.5567904751549451,0.6909905690183789,0.544101739600289,0.2827911235620892,0,0,0,0,0,0,0,3140.760660171509,refresh,rgb/1341846316.438069.png,depth/1341846316.438088.png
88,1341846316.470076,1341846316.470085,2,1,0.09666341145833333,1.0,0.5841818893856747,0.2742613928285263,0.3641058738051275,0.5739704970672501,0.6903327694846347,0.5454678957203181,0.28701514328522326,0,0,0,0,0,0,0,64.1164779663086,propagate,rgb/1341846316.470076.png,depth/1341846316.470085.png
89,1341846316.502034,1341846316.502046,2,2,0.26666015625,1.0,0.5857473765268217,0.40645532784242344,0.4292938682773485,0.6023094862561285,0.6920037070017262,0.5506978843240364,0.30920774291986125,0,0,0,0,0,0,0,65.27996063232422,propagate,rgb/1341846316.502034.png,depth/1341846316.502046.png
90,1341846316.537975,1341846316.537989,2,2,0.24160481770833334,1.0,0.6372377322754936,0.3648557026461292,0.41529981934211946,0.6065033011919226,0.6948205144729402,0.5579295115194806,0.32319033015474,0,0,0,0,0,0,0,3081.9125175476074,refresh,rgb/1341846316.537975.png,depth/1341846316.537989.png
91,1341846316.570121,1341846316.570146,2,2,0.25899088541666665,1.0,0.5816130812813095,0.3406408201870699,0.3973923129562056,0.6045058994364002,0.690076541208938,0.5606707524252541,0.32642628399619683,0,0,0,0,0,0,0,63.43865394592285,propagate,rgb/1341846316.570121.png,depth/1341846316.570146.png
