case,dataset_id,method,profile,protocol_valid,matched_poses,coverage,ate_se3_rmse_m,ate_sim3_rmse_m,sim3_scale,rpet_rmse_m,rper_rmse_deg,estimated_poses,camera_sha16,keyframe_timeline_sha16,run_dir
smoke30_wxyz_residual_gate,backend_maskonly_smoke30_wxyz,d2ma_b_r5_static_pose_refine_residual_gate,hybrid_sequential_semantic_only,1,28,0.009708737864077669,0.07940787937816016,0.011709266456557997,0.4032830840790884,0.015918242934179996,0.6331652838493841,30,36387f682bbc7853,b27b26d47f60c98b,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/smoke30_wxyz_residual_gate
smoke30_wxyz_residual_gate_v2,backend_maskonly_smoke30_wxyz,d2ma_b_r5_static_pose_refine_residual_gate,hybrid_sequential_semantic_only,1,28,0.009708737864077669,0.07940787937816016,0.011709266456557997,0.4032830840790884,0.015918242934179996,0.6331652838493841,30,36387f682bbc7853,b27b26d47f60c98b,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/smoke30_wxyz_residual_gate_v2
wrpy_b_r5_current_r1,external_wrpy_rawrgb_rawdepth_mask,d2ma_b_r5,hybrid_sequential_semantic_only,1,906,0.2958850424559112,0.31234412766229036,0.1327965092128126,0.3068577598845642,0.02628871532348411,0.6058411922161228,909,55688812d545553c,991e2e2989cd669a,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/wrpy_b_r5_current_r1
wrpy_b_r5_current_r2,external_wrpy_rawrgb_rawdepth_mask,d2ma_b_r5,hybrid_sequential_semantic_only,1,906,0.2958850424559112,0.31234412766229036,0.1327965092128126,0.3068577598845642,0.02628871532348411,0.6058411922161228,909,55688812d545553c,991e2e2989cd669a,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/wrpy_b_r5_current_r2
wrpy_residual_gate_r1,external_wrpy_rawrgb_rawdepth_mask,d2ma_b_r5_static_pose_refine_residual_gate,hybrid_sequential_semantic_only,1,906,0.2958850424559112,0.2724365781736507,0.12237903996635986,0.3573743447172344,0.0272795911738536,0.613797963596242,909,c19945b44e6771c9,ee57ea030e3c671d,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/wrpy_residual_gate_r1
wxyz_b_r5_current_r1,ablation_ei_A_raw_rgb_raw_depth_wxyz,d2ma_b_r5,hybrid_sequential_semantic_only,1,857,0.29715672676837723,0.01785056899559429,0.016096140352283333,0.9749424582016261,0.011698114537578205,0.3766515805144607,859,753f01a5f6e1c1ec,77bd8e812db84ad8,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/wxyz_b_r5_current_r1
wxyz_residual_gate_r1,ablation_ei_A_raw_rgb_raw_depth_wxyz,d2ma_b_r5_static_pose_refine_residual_gate,hybrid_sequential_semantic_only,1,857,0.29715672676837723,0.018199242737184217,0.01578601247246142,0.9707241538123267,0.011888400606855259,0.36595770853919,859,df9c1210c054f2b2,11d115289b80fabb,/home/lj/dynamic-slam-public/runs/static_pose_residual_gate_20260515_143355/wxyz_residual_gate_r1
