match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
113,0.033924351,0.076239985,0.042315634,0.073335342,0.079689114,0.006353772
114,0.058297983,0.098494890,0.040196907,0.067328995,0.073401529,0.006072534
115,0.069385234,0.113543399,0.044158165,0.059042616,0.064934009,0.005891393
116,0.087758546,0.126541221,0.038782675,0.047932915,0.053360574,0.005427659
117,0.104217576,0.146465491,0.042247915,0.033968167,0.043483383,0.009515216
118,0.127045834,0.167501357,0.040455523,0.029018221,0.040181924,0.011163704
119,0.147724090,0.190827341,0.043103250,0.023703979,0.036081326,0.012377348
120,0.168303586,0.205313861,0.037010275,0.012657068,0.027008184,0.014351116
121,0.194859414,0.233484159,0.038624745,0.012571910,0.028791829,0.016219919
122,0.224890294,0.263045290,0.038154996,0.018520716,0.033223998,0.014703281
123,0.254117305,0.299277635,0.045160331,0.022489519,0.038612491,0.016122972
124,0.284641152,0.329418463,0.044777311,0.028909647,0.043887992,0.014978345
125,0.308725612,0.351123569,0.042397957,0.034025067,0.046197752,0.012172685
126,0.341173128,0.398989306,0.057816178,0.040403811,0.056805353,0.016401542
127,0.371194915,0.423457263,0.052262348,0.051007585,0.062572087,0.011564503
128,0.392518739,0.449207650,0.056688912,0.059068569,0.068617143,0.009548574
129,0.420858907,0.491234068,0.070375162,0.061759973,0.074883857,0.013123885
130,0.410908376,0.474828948,0.063920572,0.057282979,0.067307866,0.010024887
131,0.375711195,0.495696907,0.119985712,0.052413703,0.068371476,0.015957772
132,0.397262608,0.488580807,0.091318199,0.054025316,0.061764979,0.007739663
133,0.401883747,0.492626985,0.090743238,0.057102799,0.060472963,0.003370163
134,0.407232338,0.500064478,0.092832140,0.064435865,0.061882151,-0.002553714
135,0.420717119,0.519701887,0.098984768,0.068467691,0.066592452,-0.001875239
136,0.436506452,0.510291667,0.073785215,0.073218834,0.066009737,-0.007209097
137,0.381688217,0.500539220,0.118851003,0.080321221,0.067370630,-0.012950591
138,0.404341184,0.499658648,0.095317464,0.084338810,0.071140664,-0.013198146
139,0.440427039,0.540784933,0.100357895,0.083442140,0.078032789,-0.005409351
140,0.447489952,0.520113445,0.072623493,0.090299369,0.079823273,-0.010476096
141,0.377874078,0.449982175,0.072108097,0.088957568,0.071694725,-0.017262843
142,0.403357310,0.465740414,0.062383104,0.087044672,0.071297212,-0.015747461
143,0.398739966,0.456757955,0.058017989,0.097006342,0.077259894,-0.019746448
144,0.401890934,0.449829677,0.047938743,0.101280482,0.080631971,-0.020648511
145,0.389885204,0.483245202,0.093359999,0.106998201,0.076415408,-0.030582793
146,0.427471407,0.495616392,0.068144984,0.105510554,0.082808337,-0.022702217
147,0.424051598,0.532582095,0.108530497,0.106292876,0.083499938,-0.022792938
148,0.426021116,0.509288645,0.083267528,0.104751094,0.082688993,-0.022062101
149,0.412064847,0.499104248,0.087039401,0.108899954,0.081029809,-0.027870145
150,0.434999739,0.515151472,0.080151733,0.108087518,0.083380703,-0.024706815
151,0.462405406,0.543524956,0.081119550,0.109214172,0.087578100,-0.021636072
152,0.459959699,0.540957293,0.080997594,0.115520848,0.090695248,-0.024825600
153,0.488967025,0.546061277,0.057094252,0.116151801,0.090420703,-0.025731098
154,0.456764256,0.532702206,0.075937949,0.112708518,0.084645262,-0.028063256
155,0.446843442,0.532765372,0.085921930,0.119863959,0.089446935,-0.030417024
156,0.459229662,0.528548573,0.069318911,0.116441402,0.087808975,-0.028632427
157,0.479910769,0.552776594,0.072865825,0.117365659,0.089856737,-0.027508922
158,0.493297175,0.555055897,0.061758721,0.121931550,0.095590274,-0.026341276
159,0.505204956,0.560579349,0.055374394,0.119155098,0.093769309,-0.025385789
160,0.510804494,0.569444747,0.058640254,0.120104687,0.098025633,-0.022079054
161,0.506849628,0.558059087,0.051209458,0.118132694,0.094368618,-0.023764075
162,0.525422610,0.578159202,0.052736592,0.124093925,0.100129207,-0.023964718
163,0.518719839,0.565645934,0.046926095,0.128995008,0.105494620,-0.023500388
164,0.562235919,0.601374415,0.039138496,0.133753987,0.108173331,-0.025580656
165,0.553577348,0.602854305,0.049276957,0.137721529,0.112479531,-0.025241997
166,0.564310287,0.613032032,0.048721745,0.132127830,0.109623024,-0.022504807
167,0.562583790,0.605890514,0.043306724,0.136224925,0.116147452,-0.020077473
168,0.559852124,0.603184345,0.043332222,0.132429420,0.111901187,-0.020528233
169,0.555359769,0.605399823,0.050040054,0.133722334,0.109508833,-0.024213501
170,0.553540267,0.600367927,0.046827660,0.133817381,0.111478047,-0.022339334
171,0.553563262,0.595886556,0.042323294,0.133030803,0.110306491,-0.022724312
172,0.553159664,0.599677988,0.046518324,0.133926752,0.105757235,-0.028169517
173,0.549315717,0.596371010,0.047055293,0.134114894,0.107293106,-0.026821788
174,0.548742459,0.593736155,0.044993697,0.132237866,0.106182693,-0.026055173
175,0.552401934,0.598607502,0.046205568,0.127482304,0.103786958,-0.023695345
176,0.547054294,0.593377446,0.046323152,0.123169064,0.100901124,-0.022267940
177,0.550283573,0.600292547,0.050008975,0.123143728,0.095772318,-0.027371410
