match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
347,0.033200124,0.029905046,-0.003295078,0.080451454,0.075235412,-0.005216042
348,0.033565922,0.025752330,-0.007813592,0.080072127,0.075070944,-0.005001183
349,0.034703813,0.034729509,0.000025696,0.079296137,0.076288318,-0.003007819
350,0.036179118,0.031938182,-0.004240936,0.078670231,0.076403711,-0.002266520
351,0.046129030,0.024759478,-0.021369552,0.085808335,0.075162472,-0.010645863
352,0.047930816,0.025161429,-0.022769388,0.084840440,0.072695710,-0.012144730
353,0.056491863,0.036046753,-0.020445110,0.085783270,0.073692583,-0.012090688
354,0.052641866,0.028920315,-0.023721552,0.086063070,0.073555820,-0.012507250
355,0.044742140,0.027952650,-0.016789490,0.082915500,0.068821904,-0.014093596
356,0.048073379,0.029938197,-0.018135182,0.082183433,0.069938263,-0.012245170
357,0.050311644,0.028175053,-0.022136591,0.082573483,0.070826139,-0.011747344
358,0.046435978,0.025773189,-0.020662789,0.079065027,0.069535206,-0.009529821
359,0.052493931,0.031371088,-0.021122843,0.078770098,0.069448326,-0.009321772
360,0.049950495,0.040390202,-0.009560293,0.077820932,0.064124222,-0.013696710
361,0.045711431,0.026538925,-0.019172505,0.076942045,0.064331519,-0.012610526
362,0.047118966,0.027540219,-0.019578746,0.076684949,0.064561612,-0.012123337
363,0.060674878,0.034397574,-0.026277305,0.076831158,0.065740978,-0.011090180
364,0.043644651,0.024355290,-0.019289361,0.073542087,0.061393714,-0.012148373
365,0.042783947,0.025245621,-0.017538326,0.071824004,0.061946934,-0.009877070
366,0.065837876,0.057361402,-0.008476474,0.067071830,0.057716633,-0.009355197
367,0.060334135,0.053789845,-0.006544290,0.065462699,0.055887543,-0.009575156
368,0.042837023,0.031938481,-0.010898542,0.068083883,0.058894213,-0.009189670
369,0.048134001,0.030475269,-0.017658732,0.070809397,0.060064766,-0.010744631
370,0.048446911,0.029493097,-0.018953813,0.070645418,0.062227721,-0.008417697
371,0.040703359,0.024278971,-0.016424387,0.068643611,0.056495832,-0.012147780
372,0.039993383,0.028096599,-0.011896784,0.068040199,0.058191455,-0.009848744
373,0.045449196,0.026658849,-0.018790346,0.069836307,0.058009177,-0.011827131
374,0.043197356,0.022713272,-0.020484084,0.069947677,0.058615303,-0.011332374
375,0.043757153,0.023802384,-0.019954769,0.066049213,0.056181127,-0.009868086
376,0.050478235,0.036330130,-0.014148105,0.068089881,0.056918735,-0.011171146
377,0.046140043,0.020852226,-0.025287817,0.071842668,0.060362376,-0.011480292
378,0.040660248,0.022401735,-0.018258513,0.067522627,0.055939145,-0.011583482
379,0.047414172,0.038042924,-0.009371249,0.062116098,0.050593421,-0.011522677
380,0.039063261,0.031048956,-0.008014305,0.065382894,0.055256404,-0.010126490
381,0.040695248,0.028908298,-0.011786949,0.063700969,0.052451735,-0.011249235
382,0.039093095,0.039991216,0.000898122,0.062267928,0.048088633,-0.014179295
383,0.049391897,0.048203181,-0.001188716,0.058656466,0.049017161,-0.009639306
384,0.039799594,0.037892988,-0.001906606,0.060282388,0.049563239,-0.010719149
385,0.049878132,0.047629012,-0.002249120,0.055702157,0.046075898,-0.009626259
386,0.054706931,0.062965140,0.008258209,0.056491183,0.043814993,-0.012676189
387,0.046122881,0.042725633,-0.003397248,0.056179227,0.046084676,-0.010094551
388,0.040446516,0.022731240,-0.017715276,0.058638926,0.051425274,-0.007213652
389,0.059995263,0.040809222,-0.019186041,0.055615898,0.048808429,-0.006807468
390,0.046191385,0.034210039,-0.011981346,0.054162139,0.045045137,-0.009117001
391,0.041267358,0.026638564,-0.014628795,0.057986796,0.049027916,-0.008958880
392,0.041497480,0.014774733,-0.026722747,0.062067280,0.054365708,-0.007701573
393,0.047560291,0.030829598,-0.016730693,0.053646797,0.046041105,-0.007605692
394,0.048619664,0.028554529,-0.020065135,0.054685082,0.046804306,-0.007880776
395,0.039445846,0.019803108,-0.019642738,0.057680967,0.050197349,-0.007483618
396,0.041041890,0.017353222,-0.023688668,0.058912445,0.053644056,-0.005268390
397,0.045463059,0.018835842,-0.026627217,0.057063164,0.051372792,-0.005690372
398,0.042052879,0.014976649,-0.027076230,0.057755646,0.052043401,-0.005712245
399,0.046271257,0.021372016,-0.024899242,0.055541957,0.049437424,-0.006104533
400,0.061249408,0.039918610,-0.021330798,0.053851336,0.048113719,-0.005737617
401,0.047439591,0.016719509,-0.030720081,0.054279407,0.052277556,-0.002001852
402,0.043347440,0.015939541,-0.027407899,0.058147711,0.056400590,-0.001747121
403,0.043068231,0.024811461,-0.018256770,0.064665213,0.057994416,-0.006670797
404,0.044379927,0.025485858,-0.018894069,0.066657838,0.061603308,-0.005054529
405,0.047641508,0.029375259,-0.018266249,0.057575460,0.051455062,-0.006120398
406,0.054441110,0.030176552,-0.024264559,0.059414580,0.051665420,-0.007749160
407,0.038804889,0.021161586,-0.017643303,0.061448905,0.055890940,-0.005557966
408,0.050519337,0.030292494,-0.020226843,0.058084661,0.051434339,-0.006650322
409,0.067000793,0.036151296,-0.030849497,0.054004467,0.047786701,-0.006217766
410,0.043997140,0.043287842,-0.000709297,0.052716694,0.043862090,-0.008854604
411,0.047940568,0.033879761,-0.014060807,0.054502892,0.045872278,-0.008630614
412,0.038515248,0.038778847,0.000263599,0.054526901,0.043998009,-0.010528892
413,0.035552316,0.036086856,0.000534540,0.052842274,0.042759472,-0.010082803
414,0.038801829,0.022641914,-0.016159915,0.053771576,0.045645663,-0.008125913
415,0.040419080,0.026647740,-0.013771339,0.056194175,0.046588093,-0.009606082
416,0.035035536,0.039059993,0.004024458,0.052774248,0.043834050,-0.008940199
417,0.038334023,0.042181572,0.003847549,0.051218893,0.042629774,-0.008589119
418,0.037245046,0.055218597,0.017973551,0.052201579,0.044903975,-0.007297604
419,0.037424810,0.025583951,-0.011840859,0.050826141,0.046438587,-0.004387554
420,0.042920176,0.024252352,-0.018667824,0.053572224,0.047542624,-0.006029600
421,0.043260493,0.031563074,-0.011697419,0.053082069,0.047183701,-0.005898368
422,0.042377577,0.041267748,-0.001109829,0.053759478,0.049407554,-0.004351924
423,0.047850299,0.033256793,-0.014593506,0.054857851,0.049014505,-0.005843346
424,0.042905641,0.034478375,-0.008427266,0.054498047,0.049050768,-0.005447279
425,0.046392775,0.032693573,-0.013699202,0.054190041,0.048208089,-0.005981952
426,0.052976653,0.028417312,-0.024559341,0.053155317,0.046948100,-0.006207217
427,0.045188868,0.026800605,-0.018388262,0.051671919,0.047214620,-0.004457299
428,0.042271514,0.029778645,-0.012492870,0.051316721,0.047360818,-0.003955903
429,0.044373587,0.027736295,-0.016637292,0.053155098,0.047796846,-0.005358252
430,0.041575404,0.024202175,-0.017373229,0.051726774,0.048153662,-0.003573112
431,0.043618060,0.029991848,-0.013626212,0.053897686,0.046633892,-0.007263794
432,0.041874187,0.028776540,-0.013097647,0.049691794,0.047002961,-0.002688833
433,0.041508648,0.024494914,-0.017013735,0.050265742,0.046632118,-0.003633624
434,0.044015586,0.028974895,-0.015040691,0.051913684,0.046362714,-0.005550969
435,0.042663101,0.026864500,-0.015798601,0.052251030,0.047341776,-0.004909254
436,0.045403926,0.026234602,-0.019169324,0.050096619,0.046091179,-0.004005439
437,0.045343559,0.025628292,-0.019715268,0.051168914,0.045614728,-0.005554186
438,0.045865205,0.021226581,-0.024638624,0.053164370,0.046231167,-0.006933203
439,0.045833151,0.020906481,-0.024926670,0.053630610,0.046064270,-0.007566340
440,0.046810619,0.021388793,-0.025421826,0.053403100,0.043993146,-0.009409955
441,0.054230505,0.021154969,-0.033075535,0.055988849,0.046010156,-0.009978693
442,0.052157291,0.021759108,-0.030398182,0.056919262,0.046953055,-0.009966207
443,0.044398073,0.021873687,-0.022524386,0.053270518,0.046729028,-0.006541490
444,0.050891657,0.021849227,-0.029042430,0.055028413,0.047890230,-0.007138184
445,0.053140803,0.023870147,-0.029270657,0.056564454,0.049046731,-0.007517723
446,0.047354730,0.022997233,-0.024357497,0.054585975,0.049473423,-0.005112552
447,0.049848697,0.020855994,-0.028992703,0.053852371,0.045145022,-0.008707350
448,0.053895778,0.020660708,-0.033235070,0.057088195,0.046877529,-0.010210666
449,0.049811876,0.020830804,-0.028981072,0.056608101,0.048228737,-0.008379364
450,0.043912542,0.020469352,-0.023443190,0.054092481,0.048982840,-0.005109641
451,0.050617292,0.019839774,-0.030777518,0.056598922,0.049697813,-0.006901109
452,0.049129879,0.018497442,-0.030632437,0.055575605,0.048277680,-0.007297925
453,0.057123316,0.021438759,-0.035684557,0.059216586,0.049578140,-0.009638445
454,0.059024526,0.020485657,-0.038538869,0.058904772,0.047056851,-0.011847921
455,0.055806541,0.019175223,-0.036631318,0.057829689,0.048181984,-0.009647705
456,0.054761233,0.021384692,-0.033376541,0.059287727,0.047822063,-0.011465664
457,0.057907697,0.031241127,-0.026666570,0.060968243,0.051746348,-0.009221895
458,0.072117592,0.029414522,-0.042703070,0.064623788,0.050173893,-0.014449895
459,0.069009755,0.033470954,-0.035538801,0.063036836,0.051074809,-0.011962027
460,0.066563239,0.039607921,-0.026955318,0.064348740,0.052651918,-0.011696822
461,0.066393016,0.036129370,-0.030263647,0.065767610,0.053596728,-0.012170883
462,0.069678293,0.043150356,-0.026527937,0.066944711,0.054140197,-0.012804514
463,0.061248097,0.041480161,-0.019767936,0.063947530,0.054102547,-0.009844984
464,0.063973322,0.037442661,-0.026530661,0.064444208,0.053588430,-0.010855777
465,0.068953024,0.041821018,-0.027132006,0.067425495,0.061607787,-0.005817709
466,0.066166698,0.033703259,-0.032463439,0.065328967,0.058664514,-0.006664453
467,0.068140339,0.034197459,-0.033942881,0.064701078,0.057368765,-0.007332313
468,0.070916035,0.045076446,-0.025839589,0.071952728,0.065086503,-0.006866226
469,0.061255155,0.040426998,-0.020828157,0.069206410,0.063326666,-0.005879744
470,0.054035863,0.041926275,-0.012109588,0.066299098,0.064544871,-0.001754227
471,0.070832036,0.037581835,-0.033250202,0.074771496,0.063004841,-0.011766655
472,0.067300828,0.053419977,-0.013880851,0.073519217,0.067675985,-0.005843232
473,0.048639572,0.050972023,0.002332451,0.061853894,0.065933415,0.004079521
474,0.071223756,0.051265438,-0.019958317,0.073926703,0.066781081,-0.007145622
475,0.054877291,0.050336639,-0.004540652,0.068608481,0.065735542,-0.002872939
476,0.042972251,0.047379603,0.004407352,0.062564233,0.065417726,0.002853493
477,0.068425713,0.049175321,-0.019250391,0.069415461,0.066081632,-0.003333829
478,0.062968252,0.053016058,-0.009952194,0.070392961,0.066950709,-0.003442253
479,0.058577543,0.049481346,-0.009096197,0.069071641,0.065491803,-0.003579839
480,0.047039802,0.050961373,0.003921571,0.062680612,0.065026155,0.002345543
481,0.041252605,0.047302421,0.006049816,0.060901979,0.063367426,0.002465447
482,0.046329398,0.060496665,0.014167267,0.063831297,0.068470422,0.004639125
483,0.049471201,0.061879102,0.012407900,0.064254308,0.069353723,0.005099415
484,0.044006577,0.053412321,0.009405744,0.062300561,0.065576915,0.003276354
485,0.042183673,0.037573058,-0.004610615,0.060495421,0.057943883,-0.002551538
486,0.049807526,0.043490843,-0.006316683,0.063741621,0.062213645,-0.001527976
487,0.053660811,0.056008537,0.002347726,0.064938531,0.066854271,0.001915741
488,0.049218316,0.042711980,-0.006506336,0.062879434,0.061013335,-0.001866099
489,0.053562153,0.040861240,-0.012700912,0.064997802,0.060096518,-0.004901284
490,0.056221919,0.046235736,-0.009986184,0.065571327,0.062307682,-0.003263644
491,0.057211927,0.071331653,0.014119726,0.066249227,0.067561730,0.001312504
492,0.054003179,0.066621291,0.012618112,0.063494190,0.066108922,0.002614732
493,0.069127695,0.072669285,0.003541590,0.069162931,0.067121532,-0.002041399
494,0.064313236,0.043249075,-0.021064161,0.068066294,0.059989183,-0.008077111
495,0.059673831,0.036435906,-0.023237925,0.066198087,0.056230438,-0.009967649
496,0.052034451,0.067455416,0.015420965,0.060940939,0.056581806,-0.004359133
497,0.050541107,0.045460841,-0.005080266,0.057427848,0.047723523,-0.009704325
498,0.053737182,0.037963420,-0.015773763,0.062210906,0.051710199,-0.010500706
499,0.059144589,0.033568812,-0.025575777,0.064004648,0.052382297,-0.011622351
500,0.056550870,0.073849768,0.017298899,0.060881188,0.058744704,-0.002136484
501,0.056276249,0.061071364,0.004795115,0.062095317,0.058335975,-0.003759341
502,0.057914558,0.051808602,-0.006105957,0.061834283,0.050938712,-0.010895570
503,0.057165300,0.073224063,0.016058764,0.060656328,0.059499227,-0.001157100
504,0.054941353,0.065128862,0.010187509,0.060182257,0.057667519,-0.002514739
505,0.055120603,0.064448417,0.009327814,0.060007161,0.057336339,-0.002670822
506,0.055518397,0.064249825,0.008731427,0.059864858,0.057700836,-0.002164022
507,0.057289613,0.048047599,-0.009242014,0.060569947,0.051502937,-0.009067010
508,0.055415978,0.048933701,-0.006482276,0.059392408,0.049959805,-0.009432602
509,0.061209916,0.055411067,-0.005798849,0.060406351,0.050411486,-0.009994865
510,0.059328007,0.048776263,-0.010551744,0.061047981,0.051056775,-0.009991206
511,0.064115114,0.050199810,-0.013915304,0.062433883,0.052408410,-0.010025473
512,0.065011814,0.057018645,-0.007993169,0.060634933,0.051109809,-0.009525124
513,0.058480349,0.066569630,0.008089282,0.058617840,0.057545372,-0.001072468
514,0.068512066,0.069898687,0.001386621,0.062395841,0.061232475,-0.001163366
515,0.068750498,0.073834810,0.005084312,0.062063810,0.062239680,0.000175870
516,0.062649688,0.068911072,0.006261384,0.059131243,0.059134520,0.000003278
517,0.061651952,0.045398014,-0.016253938,0.057795223,0.048920741,-0.008874482
518,0.065751851,0.051902721,-0.013849130,0.058194199,0.049099601,-0.009094598
519,0.065835532,0.050248881,-0.015586651,0.058486530,0.051501707,-0.006984822
520,0.069736322,0.063303264,-0.006433058,0.058037850,0.051159704,-0.006878146
521,0.068236268,0.051974435,-0.016261832,0.057878825,0.048781530,-0.009097295
522,0.070073255,0.047645985,-0.022427269,0.056313513,0.045212804,-0.011100710
523,0.065861170,0.047176711,-0.018684459,0.054106212,0.043617462,-0.010488751
524,0.063538151,0.043815819,-0.019722332,0.052817976,0.043728054,-0.009089922
525,0.065120602,0.045928644,-0.019191958,0.052584846,0.043565138,-0.009019708
526,0.061880076,0.047150396,-0.014729679,0.050924325,0.043741518,-0.007182807
527,0.070568538,0.048670033,-0.021898505,0.052473498,0.042716923,-0.009756575
528,0.069321615,0.042818380,-0.026503235,0.050700448,0.039767374,-0.010933075
529,0.065828991,0.041667625,-0.024161367,0.049133880,0.039265992,-0.009867889
530,0.067524921,0.048909373,-0.018615548,0.048717133,0.039008462,-0.009708671
531,0.065755669,0.052991898,-0.012763771,0.047039564,0.039801878,-0.007237685
532,0.071526715,0.051700490,-0.019826225,0.048447101,0.039838753,-0.008608348
533,0.067893483,0.060495231,-0.007398252,0.046174886,0.043839011,-0.002335875
534,0.067455969,0.056748633,-0.010707335,0.045528491,0.042069164,-0.003459326
535,0.067094517,0.054851064,-0.012243453,0.044751840,0.040527960,-0.004223880
536,0.065144957,0.066528821,0.001383864,0.043238065,0.044360052,0.001121987
537,0.068209859,0.060922625,-0.007287234,0.043784042,0.042265449,-0.001518593
538,0.060113380,0.056144074,-0.003969306,0.039690475,0.039328691,-0.000361784
539,0.062371862,0.062717384,0.000345522,0.039758026,0.041184726,0.001426700
540,0.064183755,0.060769604,-0.003414151,0.040155039,0.040358539,0.000203499
541,0.066397004,0.057806592,-0.008590412,0.040425316,0.038684856,-0.001740460
542,0.069545676,0.057300168,-0.012245509,0.040649058,0.037802052,-0.002847006
543,0.071066636,0.060910481,-0.010156156,0.041281017,0.039132129,-0.002148888
544,0.065128021,0.056436387,-0.008691635,0.038270532,0.036603490,-0.001667042
545,0.064764903,0.065787480,0.001022577,0.037985409,0.040106978,0.002121570
546,0.072254773,0.080762000,0.008507227,0.040956867,0.045456110,0.004499243
547,0.058158080,0.064975390,0.006817310,0.035148448,0.040082291,0.004933842
548,0.071713716,0.063039523,-0.008674194,0.041829040,0.039371239,-0.002457801
549,0.071126503,0.063779922,-0.007346581,0.041800340,0.040771847,-0.001028493
550,0.069022460,0.057640402,-0.011382058,0.042183168,0.037943968,-0.004239200
551,0.073691087,0.067739273,-0.005951815,0.043839344,0.043187770,-0.000651574
552,0.075662786,0.072572802,-0.003089984,0.043350510,0.047355922,0.004005412
553,0.076814610,0.075458115,-0.001356495,0.045394284,0.049995776,0.004601492
554,0.074260710,0.074011390,-0.000249321,0.046233572,0.050319551,0.004085980
555,0.076583289,0.087562720,0.010979430,0.043257271,0.053754312,0.010497040
556,0.075453401,0.087517513,0.012064112,0.046170117,0.055859350,0.009689234
557,0.110849832,0.087286415,-0.023563417,0.059346279,0.057555665,-0.001790614
558,0.106746075,0.086239995,-0.020506080,0.057439291,0.055940461,-0.001498830
559,0.109641514,0.088480645,-0.021160869,0.059643925,0.058854847,-0.000789078
560,0.109258675,0.091118694,-0.018139980,0.060259976,0.061019386,0.000759410
561,0.109188671,0.086871789,-0.022316883,0.061484181,0.060647797,-0.000836384
562,0.108997380,0.087087558,-0.021909823,0.060352708,0.060744978,0.000392270
563,0.110178999,0.089708735,-0.020470264,0.060706239,0.061575840,0.000869601
564,0.110471585,0.105645515,-0.004826070,0.062888551,0.072408398,0.009519848
565,0.110526462,0.101791289,-0.008735173,0.062542805,0.071478549,0.008935743
566,0.103041344,0.098020670,-0.005020675,0.061856112,0.072313416,0.010457304
567,0.100643425,0.109551567,0.008908142,0.062851573,0.077650533,0.014798961
568,0.123216834,0.113516232,-0.009700601,0.068957855,0.077915943,0.008958089
569,0.120475997,0.075881242,-0.044594755,0.053376792,0.069388954,0.016012163
570,0.110436718,0.099466874,-0.010969844,0.057055586,0.080531566,0.023475980
571,0.107369551,0.095407757,-0.011961794,0.071383725,0.081594100,0.010210376
572,0.086961241,0.096259889,0.009298648,0.063665418,0.082978211,0.019312793
573,0.095499236,0.097912293,0.002413057,0.070010975,0.085030455,0.015019480
574,0.098091299,0.093128701,-0.004962598,0.072482736,0.085098893,0.012616157
575,0.098459800,0.101116535,0.002656734,0.072169482,0.088042214,0.015872732
576,0.170154344,0.095396155,-0.074758189,0.106831819,0.087876098,-0.018955722
577,0.136025694,0.098930872,-0.037094822,0.098244736,0.088971896,-0.009272840
578,0.064095344,0.099303760,0.035208417,0.071253735,0.088463716,0.017209981
579,0.123357945,0.090473968,-0.032883977,0.092434489,0.086989668,-0.005444821
580,0.167659994,0.109972079,-0.057687915,0.108360772,0.094434272,-0.013926500
581,0.142919988,0.105379958,-0.037540030,0.098487529,0.091062687,-0.007424841
582,0.168129871,0.107187636,-0.060942235,0.104473380,0.090448602,-0.014024777
583,0.258747522,0.195303451,-0.063444070,0.138435682,0.122482707,-0.015952974
584,0.151449356,0.161348360,0.009899004,0.098152625,0.108108338,0.009955712
585,0.123043166,0.098278361,-0.024764805,0.082095693,0.081208125,-0.000887568
586,0.105048723,0.091049140,-0.013999583,0.067002312,0.076932282,0.009929971
587,0.090528087,0.101861780,0.011333693,0.052839215,0.079853352,0.027014136
588,0.090240735,0.095921905,0.005681170,0.055890688,0.078556074,0.022665386
589,0.100511849,0.096837043,-0.003674807,0.065827699,0.079682670,0.013854971
590,0.095506729,0.086297947,-0.009208782,0.059906628,0.074827714,0.014921086
591,0.085265683,0.097663418,0.012397735,0.052820329,0.077467044,0.024646716
592,0.109555373,0.096902802,-0.012652571,0.067178201,0.079774042,0.012595841
593,0.089485828,0.090534209,0.001048380,0.060484307,0.077458623,0.016974316
594,0.086389911,0.093819794,0.007429883,0.053846913,0.073428813,0.019581900
595,0.094519446,0.095655913,0.001136467,0.058176349,0.074030932,0.015854583
596,0.091084123,0.093599796,0.002515673,0.059066950,0.075961836,0.016894886
597,0.088190084,0.099306242,0.011116158,0.061197731,0.075701079,0.014503348
598,0.092737300,0.081256114,-0.011481186,0.055441858,0.067039380,0.011597522
599,0.088592242,0.089968846,0.001376604,0.058967801,0.071153559,0.012185757
600,0.078638559,0.096319475,0.017680916,0.050296736,0.074099523,0.023802788
601,0.098287353,0.100495308,0.002207955,0.056401224,0.074381377,0.017980153
602,0.129723563,0.107879258,-0.021844305,0.063199503,0.065625642,0.002426139
603,0.101915356,0.071835388,-0.030079968,0.061324165,0.065543803,0.004219638
604,0.109424181,0.071051515,-0.038372666,0.062684734,0.071821160,0.009136427
605,0.107607437,0.056637043,-0.050970394,0.060023121,0.059879461,-0.000143660
606,0.111557854,0.052184709,-0.059373145,0.056193446,0.061781111,0.005587665
607,0.103266175,0.124114969,0.020848794,0.053348036,0.055687613,0.002339577
608,0.093166790,0.121543187,0.028376397,0.053400931,0.054411569,0.001010638
609,0.071222261,0.092883606,0.021661344,0.055896600,0.065290672,0.009394072
610,0.061281740,0.140767925,0.079486185,0.054838255,0.063087675,0.008249421
611,0.037988408,0.105034172,0.067045764,0.060261547,0.061083715,0.000822168
612,0.064569870,0.072427362,0.007857491,0.056386320,0.056655961,0.000269642
613,0.070927718,0.051352494,-0.019575224,0.054421549,0.056810098,0.002388550
614,0.070756030,0.082247666,0.011491636,0.060182762,0.057805239,-0.002377522
615,0.090891569,0.081021963,-0.009869606,0.059689060,0.057753561,-0.001935499
616,0.067915100,0.057775307,-0.010139793,0.057624632,0.057498262,-0.000126370
617,0.072326487,0.075364003,0.003037516,0.059288030,0.054611098,-0.004676932
618,0.094650261,0.086315975,-0.008334285,0.058656067,0.057967070,-0.000688997
619,0.076570167,0.077403825,0.000833658,0.057232360,0.060038682,0.002806322
620,0.066198065,0.080210242,0.014012177,0.053353507,0.048741927,-0.004611580
621,0.067514924,0.084269445,0.016754521,0.055224654,0.043725495,-0.011499159
622,0.065689993,0.076974726,0.011284734,0.052929871,0.046516763,-0.006413108
623,0.062770992,0.072244261,0.009473269,0.050424799,0.044991797,-0.005433002
624,0.071016285,0.077085858,0.006069573,0.052494923,0.046607206,-0.005887717
625,0.068096556,0.092707224,0.024610668,0.050854569,0.042244234,-0.008610335
626,0.062278755,0.099486343,0.037207588,0.046415335,0.038482143,-0.007933192
627,0.065858693,0.092872356,0.027013662,0.047140040,0.040621853,-0.006518187
628,0.071982521,0.102480329,0.030497808,0.048078994,0.040350831,-0.007728163
629,0.068630493,0.087939314,0.019308821,0.046562993,0.037599038,-0.008963956
630,0.067348082,0.075785260,0.008437179,0.045258970,0.037551255,-0.007707715
631,0.074808113,0.078753129,0.003945016,0.047333249,0.045681745,-0.001651504
632,0.063483264,0.072530130,0.009046865,0.051232052,0.046179176,-0.005052876
633,0.059456632,0.064027470,0.004570838,0.048673212,0.046782823,-0.001890389
634,0.066286757,0.076376906,0.010090149,0.048627205,0.048907599,0.000280394
635,0.052627740,0.075954153,0.023326413,0.054405180,0.052545016,-0.001860164
636,0.050848573,0.055667700,0.004819127,0.056054857,0.051800265,-0.004254592
637,0.061815072,0.068460023,0.006644951,0.053297275,0.048437276,-0.004859999
638,0.064701101,0.059270656,-0.005430445,0.054341484,0.049005383,-0.005336101
639,0.059183405,0.087223625,0.028040220,0.051492451,0.043588316,-0.007904135
640,0.071751666,0.085380838,0.013629171,0.055462310,0.045571896,-0.009890414
641,0.068548085,0.074130249,0.005582164,0.053661594,0.043028148,-0.010633446
642,0.060936181,0.069412078,0.008475897,0.052081580,0.044235379,-0.007846201
643,0.063280825,0.070978993,0.007698169,0.051374531,0.047473268,-0.003901263
644,0.059790192,0.066214168,0.006423976,0.051432605,0.048767202,-0.002665403
645,0.074884096,0.059960277,-0.014923819,0.053770908,0.051029360,-0.002741548
646,0.074673040,0.069536163,-0.005136877,0.056615286,0.053148919,-0.003466367
647,0.068860841,0.085294360,0.016433519,0.056297642,0.053733319,-0.002564323
648,0.072988320,0.075762602,0.002774282,0.055668082,0.050655951,-0.005012131
649,0.072321982,0.070632782,-0.001689200,0.057390403,0.049515577,-0.007874825
650,0.063401761,0.066378043,0.002976283,0.063353571,0.056887776,-0.006465795
651,0.074256221,0.074476596,0.000220375,0.061583017,0.056064395,-0.005518623
652,0.070484098,0.089167278,0.018683180,0.055535282,0.048529671,-0.007005611
653,0.076326634,0.084851775,0.008525141,0.058587306,0.050800638,-0.007786668
654,0.070309795,0.088009917,0.017700122,0.058394202,0.052329664,-0.006064537
655,0.077635722,0.086020652,0.008384929,0.056715518,0.049727886,-0.006987632
656,0.071845866,0.089544473,0.017698607,0.058151255,0.053926926,-0.004224329
657,0.072206532,0.086269526,0.014062994,0.066030735,0.052255409,-0.013775326
658,0.086284135,0.086873156,0.000589021,0.068632008,0.054828748,-0.013803260
659,0.083456997,0.091280344,0.007823347,0.063946863,0.051223894,-0.012722969
660,0.081375818,0.081954143,0.000578326,0.060554013,0.054134512,-0.006419501
661,0.081858451,0.087683940,0.005825489,0.065822419,0.056030606,-0.009791813
662,0.082231607,0.086190829,0.003959222,0.068325086,0.055371836,-0.012953250
663,0.087656706,0.083161552,-0.004495154,0.061928031,0.057833339,-0.004094692
664,0.081078912,0.099736804,0.018657893,0.064897349,0.056310479,-0.008586871
665,0.084109492,0.196042972,0.111933480,0.066701449,0.081986852,0.015285404
666,0.176238893,0.162546703,-0.013692190,0.081668505,0.076675397,-0.004993108
667,0.138643180,0.130001467,-0.008641713,0.078070173,0.072305215,-0.005764958
668,0.118189984,0.100461289,-0.017728695,0.079121862,0.073082215,-0.006039647
669,0.097135208,0.086120976,-0.011014232,0.082703490,0.080255506,-0.002447984
670,0.103513600,0.090512464,-0.013001136,0.086355106,0.080480911,-0.005874195
671,0.106984572,0.088287063,-0.018697509,0.084588385,0.076254127,-0.008334258
672,0.115389357,0.095183554,-0.020205804,0.088913608,0.078806540,-0.010107067
673,0.104363681,0.107282776,0.002919095,0.085312503,0.085589370,0.000276867
674,0.102704130,0.083302063,-0.019402067,0.084475004,0.077299096,-0.007175908
675,0.100261332,0.070981561,-0.029279771,0.084686294,0.073928771,-0.010757523
676,0.099331753,0.072619344,-0.026712409,0.086995027,0.079747635,-0.007247392
677,0.096343768,0.072521721,-0.023822047,0.086628115,0.081190188,-0.005437927
678,0.104322727,0.070837869,-0.033484858,0.092169454,0.081105932,-0.011063522
679,0.098968751,0.067870754,-0.031097997,0.088078503,0.079981513,-0.008096990
680,0.092702987,0.060451051,-0.032251936,0.086442297,0.076617604,-0.009824693
681,0.081278508,0.048187380,-0.033091127,0.092733745,0.076427733,-0.016306012
682,0.086279036,0.051757168,-0.034521868,0.092746986,0.075143844,-0.017603143
683,0.086529122,0.055327322,-0.031201800,0.088357699,0.073535164,-0.014822535
684,0.091049941,0.044192177,-0.046857764,0.089264379,0.077162022,-0.012102357
685,0.066658273,0.029891178,-0.036767095,0.094885280,0.082379761,-0.012505519
686,0.076936615,0.037389567,-0.039547048,0.092652774,0.081080513,-0.011572261
687,0.066462616,0.038288100,-0.028174516,0.090482106,0.079105405,-0.011376701
688,0.052911784,0.033074671,-0.019837112,0.092636603,0.082351074,-0.010285529
689,0.059660176,0.033873118,-0.025787058,0.093183516,0.083892279,-0.009291237
690,0.055031499,0.037713259,-0.017318240,0.095412658,0.085044219,-0.010368439
691,0.062844938,0.031723960,-0.031120978,0.095602491,0.094619784,-0.000982707
692,0.047877740,0.021111645,-0.026766095,0.101284845,0.093746777,-0.007538068
693,0.056425413,0.027204077,-0.029221336,0.100070065,0.091098090,-0.008971976
694,0.034467990,0.026627653,-0.007840337,0.101387789,0.097523679,-0.003864110
695,0.029823561,0.030901643,0.001078081,0.105542446,0.102490010,-0.003052436
696,0.031820281,0.031087050,-0.000733232,0.103924669,0.101598992,-0.002325678
697,0.058264392,0.027621526,-0.030642866,0.108480533,0.106086780,-0.002393753
698,0.085244082,0.042243337,-0.043000744,0.115261853,0.111809445,-0.003452408
