match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
199,1.538182490,0.966004255,-0.572178235,0.151118571,0.130738803,-0.020379768
200,1.421196777,0.901495329,-0.519701448,0.156833852,0.124898824,-0.031935028
201,1.411606933,0.888669926,-0.522937008,0.150982245,0.120233340,-0.030748904
202,1.381373986,0.869630944,-0.511743042,0.145974030,0.115047185,-0.030926845
203,1.341260090,0.851715129,-0.489544960,0.145783952,0.104417816,-0.041366137
204,1.310191585,0.859457756,-0.450733828,0.144007877,0.099123103,-0.044884774
205,1.273886230,0.854164920,-0.419721310,0.141455585,0.097050162,-0.044405423
206,1.299509061,0.835463280,-0.464045782,0.130175138,0.090413304,-0.039761834
207,1.274758969,0.822200160,-0.452558809,0.127754907,0.085134012,-0.042620895
208,1.254359476,0.820111478,-0.434247998,0.121470252,0.080309478,-0.041160774
209,1.272239740,0.831705194,-0.440534546,0.112552504,0.081583304,-0.030969200
210,1.235888999,0.808583481,-0.427305518,0.111769107,0.075806349,-0.035962757
211,1.222604815,0.791569340,-0.431035475,0.109321223,0.069813028,-0.039508195
212,1.201770594,0.721710882,-0.480059712,0.104681114,0.060243575,-0.044437539
213,1.204826955,0.667368089,-0.537458866,0.099778004,0.055815642,-0.043962362
214,1.118527732,0.640211329,-0.478316403,0.101250177,0.049912372,-0.051337805
215,1.098357609,0.705623795,-0.392733814,0.100560005,0.052284913,-0.048275092
216,1.076046764,0.515597095,-0.560449669,0.096503270,0.045294597,-0.051208674
217,1.061642971,0.503450771,-0.558192200,0.090996171,0.040717960,-0.050278211
218,1.044989363,0.496218737,-0.548770626,0.087370590,0.040163640,-0.047206950
219,1.039588232,0.501472376,-0.538115856,0.083763700,0.040294619,-0.043469080
220,1.029687849,0.507149560,-0.522538289,0.079266611,0.040736626,-0.038529985
221,1.014861594,0.489400326,-0.525461268,0.076071720,0.037630140,-0.038441580
222,1.004645544,0.482786517,-0.521859027,0.072569764,0.037090506,-0.035479259
223,0.993037750,0.471988060,-0.521049691,0.068639536,0.036094699,-0.032544837
224,0.975602543,0.440255988,-0.535346555,0.067182015,0.031961082,-0.035220933
225,0.957855767,0.403593731,-0.554262036,0.066042265,0.024948961,-0.041093304
226,0.941698724,0.382561340,-0.559137385,0.062467777,0.021665835,-0.040801943
227,0.924577241,0.354198639,-0.570378602,0.060563319,0.018836918,-0.041726401
228,0.905661501,0.338326135,-0.567335365,0.057429806,0.018669920,-0.038759886
